country,continent,year,lifeExp,pop,gdpPercap
New Zealand,Oceania,1969,71.55,2788500,15586.75554
New Zealand,Oceania,1970,71.33,2828050,15150.92549
New Zealand,Oceania,1971,71.78,2875300,15674.73716
New Zealand,Oceania,1972,71.89,2929100,16046.03728
New Zealand,Oceania,1973,71.75,2992300,16823.02457
New Zealand,Oceania,1974,72,3058400,17439.20031
New Zealand,Oceania,1975,72.27,3117800,16910.21404
New Zealand,Oceania,1976,72.47,3153550,17126.41732
New Zealand,Oceania,1977,72.22,3164900,16233.7177
New Zealand,Oceania,1978,73.11,3165800,16294.54258
New Zealand,Oceania,1979,73.15,3164550,16633.4424
New Zealand,Oceania,1980,72.95,3170150,16718.10218
New Zealand,Oceania,1981,73.74,3185450,17445.44339
New Zealand,Oceania,1982,73.84,3210650,17632.4104
New Zealand,Oceania,1983,73.94,3245800,17919.5392
New Zealand,Oceania,1984,74.49,3278900,18612.87789
New Zealand,Oceania,1985,73.99,3298050,18647.67814
New Zealand,Oceania,1986,74.24,3308300,18979.54569
New Zealand,Oceania,1987,74.32,3317166,19007.19129
New Zealand,Oceania,1988,74.6,3331205,18874.65232
New Zealand,Oceania,1989,75.01,3341632,18983.91778
New Zealand,Oceania,1990,75.56,3359604,18833.59677
New Zealand,Oceania,1991,76.2,3396964,18380.78411
New Zealand,Oceania,1992,76.33,3437674,18363.32494
New Zealand,Oceania,1993,76.62,3475061,19337.1909
New Zealand,Oceania,1994,77.07,3517261,20116.22892
New Zealand,Oceania,1995,76.94,3565990,20661.47565
New Zealand,Oceania,1996,76.98,3621200,21064.06604
New Zealand,Oceania,1997,77.55,3676187,21050.41377
New Zealand,Oceania,1998,78.37,3726214,20876.10874
New Zealand,Oceania,1999,78.14,3774096,21689.0128
New Zealand,Oceania,2000,78.9,3819762,21895.15598
New Zealand,Oceania,2001,78.91,3864129,22426.58919
New Zealand,Oceania,2002,79.11,3908037,23189.80135
New Zealand,Oceania,2003,79.41,3951307,23728.4829
New Zealand,Oceania,2007,80.204,4115771,25185.00911
Nicaragua,Americas,1952,42.314,1165790,3112.363948
Nicaragua,Americas,1957,45.432,1358828,3457.415947
Nicaragua,Americas,1962,48.632,1590597,3634.364406
Nicaragua,Americas,1967,51.884,1865490,4643.393534
Nicaragua,Americas,1972,55.151,2182908,4688.593267
Nicaragua,Americas,1977,57.47,2554598,5486.371089
Nicaragua,Americas,1982,59.298,2979423,3470.338156
Nicaragua,Americas,1987,62.008,3344353,2955.984375
Nicaragua,Americas,1992,65.843,4017939,2170.151724
Nicaragua,Americas,1997,68.426,4609572,2253.023004
Nicaragua,Americas,2002,70.836,5146848,2474.548819
Nicaragua,Americas,2007,72.899,5675356,2749.320965
Niger,Africa,1952,37.444,3379468,761.879376
Niger,Africa,1957,38.598,3692184,835.5234025
Niger,Africa,1962,39.487,4076008,997.7661127
Niger,Africa,1967,40.118,4534062,1054.384891
Niger,Africa,1972,40.546,5060262,954.2092363
Niger,Africa,1977,41.291,5682086,808.8970728
Niger,Africa,1982,42.598,6437188,909.7221354
Niger,Africa,1987,44.555,7332638,668.3000228
Niger,Africa,1992,47.391,8392818,581.182725
Niger,Africa,1997,51.313,9666252,580.3052092
Niger,Africa,2002,54.496,11140655,601.0745012
Niger,Africa,2007,56.867,12894865,619.6768924
Nigeria,Africa,1952,36.324,33119096,1077.281856
Nigeria,Africa,1957,37.802,37173340,1100.592563
Nigeria,Africa,1962,39.36,41871351,1150.927478
Nigeria,Africa,1967,41.04,47287752,1014.514104
Nigeria,Africa,1972,42.821,53740085,1698.388838
Nigeria,Africa,1977,44.514,62209173,1981.951806
Nigeria,Africa,1982,45.826,73039376,1576.97375
Nigeria,Africa,1987,46.886,81551520,1385.029563
Nigeria,Africa,1992,47.472,93364244,1619.848217
Nigeria,Africa,1997,47.464,106207839,1624.941275
Nigeria,Africa,2002,46.608,119901274,1615.286395
Nigeria,Africa,2007,46.859,135031164,2013.977305
Norway,Europe,1950,71.6,3265126,9427.920942
Norway,Europe,1951,72.54,3295871,9845.992115
Norway,Europe,1952,72.67,3327728,10095.42172
Norway,Europe,1953,73.15,3360888,10392.81493
Norway,Europe,1954,73.23,3394246,10810.10126
Norway,Europe,1955,73.44,3427409,10941.85332
Norway,Europe,1956,73.49,3459992,11417.25493
Norway,Europe,1957,73.44,3491938,11653.97304
Norway,Europe,1958,73.43,3522993,11551.24388
Norway,Europe,1959,73.56,3552851,11936.99492
Norway,Europe,1960,73.58,3581239,12508.70127
Norway,Europe,1961,73.59,3609800,13187.53944
Norway,Europe,1962,73.47,3638919,13450.40151
Norway,Europe,1963,73.11,3666540,13859.59033
Norway,Europe,1964,73.61,3694339,14439.99117
Norway,Europe,1965,73.73,3723153,15089.13985
Norway,Europe,1966,74.01,3753628,15532.67709
Norway,Europe,1967,74.08,3786019,16361.87647
Norway,Europe,1968,73.96,3818983,16584.91171
Norway,Europe,1969,73.67,3850977,17189.35373
Norway,Europe,1970,74.08,3877386,17411.50478
Norway,Europe,1971,74.18,3903039,18184.49176
Norway,Europe,1972,74.34,3933004,18965.05551
Norway,Europe,1973,74.43,3960613,19663.97791
Norway,Europe,1974,74.75,3985258,20361.63023
Norway,Europe,1975,74.8,4007313,21308.18679
Norway,Europe,1976,75.03,4026152,22451.94757
Norway,Europe,1977,75.37,4043205,23311.34939
Norway,Europe,1978,75.4,4058671,24032.44667
Norway,Europe,1979,75.39,4072517,25024.03337
Norway,Europe,1980,75.65,4085620,26178.35602
Norway,Europe,1981,75.84,4099702,26340.45425
Norway,Europe,1982,75.97,4114787,26298.63531
Norway,Europe,1983,76.03,4128432,27150.3182
Norway,Europe,1984,76.19,4140095,28673.01615
Norway,Europe,1985,75.9,4152419,30074.27105
Norway,Europe,1986,76.04,4166596,31050.82105
Norway,Europe,1987,75.89,4186147,31540.9748
Norway,Europe,1988,75.99,4208729,31358.23328
Norway,Europe,1989,76.33,4226142,31527.69364
Norway,Europe,1990,76.41,4242006,32064.81755
Norway,Europe,1991,76.93,4261733,33070.56769
Norway,Europe,1992,77.32,4286357,33965.66115
Norway,Europe,1993,77.28,4311964,34684.12845
Norway,Europe,1994,77.86,4336638,36299.49293
Norway,Europe,1995,77.89,4359101,37685.97493
Norway,Europe,1996,78.32,4381277,39465.28969
Norway,Europe,1997,78.32,4405672,41283.16433
Norway,Europe,1998,78.49,4432718,41912.99271
Norway,Europe,1999,78.47,4463377,42491.08975
Norway,Europe,2000,78.76,4492400,43587.57941
Norway,Europe,2001,78.98,4515195,44223.20205
Norway,Europe,2002,79.05,4535591,44683.97525
Norway,Europe,2003,79.61,4555400,44937.55365
Norway,Europe,2004,80.06,4574560,46475.6784
Norway,Europe,2005,80.29,4593041,47551
Norway,Europe,2006,80.55,4610820,48264.6727
Norway,Europe,2007,80.196,4627926,49357.19017
Oman,Asia,1952,37.578,507833,1828.230307
Oman,Asia,1957,40.08,561977,2242.746551
Oman,Asia,1962,43.165,628164,2924.638113
Oman,Asia,1967,46.988,714775,4720.942687
Oman,Asia,1972,52.143,829050,10618.03855
Oman,Asia,1977,57.367,1004533,11848.34392
Oman,Asia,1982,62.728,1301048,12954.79101
Oman,Asia,1987,67.734,1593882,18115.22313
Oman,Asia,1992,71.197,1915208,18616.70691
Oman,Asia,1997,72.499,2283635,19702.05581
Oman,Asia,2002,74.193,2713462,19774.83687
Oman,Asia,2007,75.64,3204897,22316.19287
Pakistan,Asia,1952,43.436,41346560,684.5971438
Pakistan,Asia,1957,45.557,46679944,747.0835292
Pakistan,Asia,1962,47.67,53100671,803.3427418
Pakistan,Asia,1967,49.8,60641899,942.4082588
Pakistan,Asia,1972,51.929,69325921,1049.938981
Pakistan,Asia,1977,54.043,78152686,1175.921193
Pakistan,Asia,1982,56.158,91462088,1443.429832
Pakistan,Asia,1987,58.245,105186881,1704.686583
Pakistan,Asia,1992,60.838,120065004,1971.829464
Pakistan,Asia,1997,61.818,135564834,2049.350521
Pakistan,Asia,2002,63.61,153403524,2092.712441
Pakistan,Asia,2007,65.483,169270617,2605.94758
Panama,Americas,1952,55.191,940080,2480.380334
Panama,Americas,1957,59.201,1063506,2961.800905
Panama,Americas,1962,61.817,1215725,3536.540301
Panama,Americas,1967,64.071,1405486,4421.009084
Panama,Americas,1972,66.216,1616384,5364.249663
Panama,Americas,1977,68.681,1839782,5351.912144
Panama,Americas,1982,70.472,2036305,7009.601598
Panama,Americas,1987,71.523,2253639,7034.779161
Panama,Americas,1992,72.462,2484997,6618.74305
Panama,Americas,1997,73.738,2734531,7113.692252
Panama,Americas,2002,74.712,2990875,7356.031934
Panama,Americas,2007,75.537,3242173,9809.185636
Papua New Guinea,Oceania,1962,49.69,1837378,1219.99664
Papua New Guinea,Oceania,1967,49.981,2102625,1511.981089
Papua New Guinea,Oceania,1972,42.522,2416549,1898.542817
Papua New Guinea,Oceania,1977,49.253,2753462,1791.430017
Papua New Guinea,Oceania,1982,52.46,3139596,1722.782537
Papua New Guinea,Oceania,1987,53.383,3548932,1742.4451
Papua New Guinea,Oceania,1992,55.186,4024135,1880.960637
Papua New Guinea,Oceania,1997,56.153,4571004,2064.012896
Papua New Guinea,Oceania,2002,56.651,5172033,1727.292022
Papua New Guinea,Oceania,2007,57.229,5795887,1827.096606
Paraguay,Americas,1952,62.649,1555876,1952.308701
Paraguay,Americas,1957,63.196,1770902,2046.154706
Paraguay,Americas,1962,64.361,2009813,2148.027146
Paraguay,Americas,1967,64.951,2287985,2299.376311
Paraguay,Americas,1972,65.815,2614104,2523.337977
Paraguay,Americas,1977,66.353,2984494,3248.373311
Paraguay,Americas,1982,66.874,3366439,4258.503604
Paraguay,Americas,1987,67.378,3886512,3998.875695
Paraguay,Americas,1992,68.225,4483945,4196.411078
Paraguay,Americas,1997,69.4,5154123,4247.400261
Paraguay,Americas,2002,70.755,5884491,3783.674243
Paraguay,Americas,2007,71.752,6667147,4172.838464
Peru,Americas,1952,43.902,8025700,3758.523437
Peru,Americas,1957,46.263,9146100,4245.256698
Peru,Americas,1962,49.096,10516500,4957.037982
Peru,Americas,1967,51.445,12132200,5788.09333
Peru,Americas,1972,55.448,13954700,5937.827283
Peru,Americas,1977,58.447,15990099,6281.290855
Peru,Americas,1982,61.406,18125129,6434.501797
Peru,Americas,1987,64.134,20195924,6360.943444
Peru,Americas,1992,66.458,22430449,4446.380924
Peru,Americas,1997,68.386,24748122,5838.347657
Peru,Americas,2002,69.906,26769436,5909.020073
Peru,Americas,2007,71.421,28674757,7408.905561
Philippines,Asia,1952,47.752,22438691,1272.880995
Philippines,Asia,1957,51.334,26072194,1547.944844
Philippines,Asia,1962,54.757,30325264,1649.552153
Philippines,Asia,1967,56.393,35356600,1814.12743
Philippines,Asia,1972,58.065,40850141,1989.37407
Philippines,Asia,1977,60.06,46850962,2373.204287
Philippines,Asia,1982,62.082,53456774,2603.273765
Philippines,Asia,1987,64.151,60017788,2189.634995
Philippines,Asia,1992,66.458,67185766,2279.324017
Philippines,Asia,1997,68.564,75012988,2536.534925
Philippines,Asia,2002,70.303,82995088,2650.921068
Philippines,Asia,2007,71.688,91077287,3190.481016
Poland,Europe,1952,61.31,25730551,4029.329699
Poland,Europe,1957,65.77,28235346,4734.253019
Poland,Europe,1958,65.92,28692576,4885.491828
Poland,Europe,1959,65.53,29152334,4948.301085
Poland,Europe,1960,67.86,29589842,5137.593634
Poland,Europe,1961,67.98,29978949,5475.677263
Poland,Europe,1962,67.64,30329617,5338.752143
Poland,Europe,1963,68.57,30662122,5597.456046
Poland,Europe,1964,68.8,30975520,5788.405243
Poland,Europe,1965,69.5,31262358,6052.025449
Poland,Europe,1966,69.91,31532016,6378.941971
Poland,Europe,1967,69.61,31785378,6557.152776
Poland,Europe,1968,70.25,32034813,6900.037897
Poland,Europe,1969,69.74,32280848,6778.281725
Poland,Europe,1970,69.87,32526000,7076.38633
Poland,Europe,1971,69.67,32777810,7522.538545
Poland,Europe,1972,70.85,33039545,8006.506993
Poland,Europe,1973,70.85,33331131,8533.519956
Poland,Europe,1974,71.36,33642890,8950.744008
Poland,Europe,1975,70.77,33969240,9281.984283
Poland,Europe,1976,70.77,34299428,9421.87973
Poland,Europe,1977,70.67,34621254,9508.141454
Poland,Europe,1978,70.6,34929072,9766.194029
Poland,Europe,1979,70.93,35256645,9496.484204
Poland,Europe,1980,70.28,35578016,9173.321647
Poland,Europe,1981,71.26,35901961,8606.550203
Poland,Europe,1982,71.32,36227381,8451.531004
Poland,Europe,1983,71.16,36571418,8786.113972
Poland,Europe,1984,70.9,36904134,9030.450647
Poland,Europe,1985,70.64,37225792,9046.300125
Poland,Europe,1986,70.93,37504275,9263.851026
Poland,Europe,1987,70.98,37740710,9082.351172
Poland,Europe,1988,71.35,37866840,9252.06033
Poland,Europe,1989,71.1,37970155,9083.714502
Poland,Europe,1990,70.75,38119408,8172.110085
Poland,Europe,1991,70.45,38253222,7572.207653
Poland,Europe,1992,70.99,38370697,7738.881247
Poland,Europe,1993,71.51,38467746,8007.930474
Poland,Europe,1994,71.82,38548296,8414.155074
Poland,Europe,1995,72.05,38600642,8986.892389
Poland,Europe,1996,72.39,38629842,9518.902961
Poland,Europe,1997,72.75,38654957,10159.58368
Poland,Europe,1998,73.13,38668756,10716.1256
Poland,Europe,1999,73.18,38665539,11208.80057
Poland,Europe,2000,73.91,38654164,11680.79102
Poland,Europe,2001,74.33,38643641,11825.86665
Poland,Europe,2002,74.67,38625976,12002.23908
Poland,Europe,2003,74.85,38602853,12472.53327
Poland,Europe,2004,75.02,38580445,13146.00686
Poland,Europe,2005,75.15,38557984,13573
Poland,Europe,2006,75.35,38536869,14426.05823
Poland,Europe,2007,75.563,38518241,15389.92468
Portugal,Europe,1950,58.53,8442750,2961.890656
Portugal,Europe,1951,58.72,8490250,3077.244823
Portugal,Europe,1952,59.82,8526050,3068.319867
Portugal,Europe,1953,61.12,8578950,3262.202522
Portugal,Europe,1954,62.26,8632100,3397.693176
Portugal,Europe,1955,61.43,8692600,3513.188054
Portugal,Europe,1956,61.24,8756000,3639.99042
Portugal,Europe,1957,61.51,8817650,3774.571743
Portugal,Europe,1958,63.81,8888550,3793.655171
Portugal,Europe,1959,62.99,8961550,3966.469796
Portugal,Europe,1960,64.25,9036700,4196.145957
Portugal,Europe,1961,62.87,9031200,4428.041583
Portugal,Europe,1962,64.39,9019800,4727.954889
Portugal,Europe,1963,65.02,9081600,4974.495622
Portugal,Europe,1964,65.24,9122500,5278.676878
Portugal,Europe,1965,66.19,9128850,5667.6641
Portugal,Europe,1966,65.7,9108800,5911.266372
Portugal,Europe,1967,66.6,9103000,6361.517993
Portugal,Europe,1968,66.91,9115050,6918.30301
Portugal,Europe,1969,66.52,9097200,7079.032443
Portugal,Europe,1970,67.17,9044200,7769.405655
Portugal,Europe,1971,66.94,8990450,8334.24931
Portugal,Europe,1972,69.26,8970450,9022.247417
Portugal,Europe,1973,68.66,8975950,10026.71305
Portugal,Europe,1974,69.21,9098300,10005.00041
Portugal,Europe,1975,68.93,9411090,9251.915675
Portugal,Europe,1976,69.16,9621970,9673.53026
Portugal,Europe,1977,70.41,9662600,10172.48572
Portugal,Europe,1978,70.87,9698780,10419.96086
Portugal,Europe,1979,71.68,9724560,10978.31049
Portugal,Europe,1980,71.75,9777800,11419.72089
Portugal,Europe,1981,71.94,9850079,11519.39143
Portugal,Europe,1982,72.77,9859650,11753.84291
Portugal,Europe,1983,72.69,9872243,11718.43036
Portugal,Europe,1984,72.98,9885387,11482.98624
Portugal,Europe,1985,73.26,9897192,11791.30369
Portugal,Europe,1986,73.66,9907411,12266.89424
Portugal,Europe,1987,74.06,9915289,13039.30876
Portugal,Europe,1988,74.07,9920611,14008.38139
Portugal,Europe,1989,74.63,9923147,14724.11143
Portugal,Europe,1990,74.25,9922689,15369.31004
Portugal,Europe,1991,74.19,9919009,16046.60894
Portugal,Europe,1992,74.86,9927680,16207.26663
Portugal,Europe,1993,74.77,9967832,15812.16157
Portugal,Europe,1994,75.76,10027688,15869.42749
Portugal,Europe,1995,75.58,10065543,16486.83637
Portugal,Europe,1996,75.53,10099918,17027.44647
Portugal,Europe,1997,75.97,10156415,17641.03156
Portugal,Europe,1998,76.18,10224828,18368.51878
Portugal,Europe,1999,76.35,10283381,18959.83625
Portugal,Europe,2000,76.83,10335597,19609.7337
Portugal,Europe,2001,77.11,10386753,19904.86524
Portugal,Europe,2002,77.29,10433867,19970.90787
Portugal,Europe,2003,77.48,10479955,19727.84414
Portugal,Europe,2004,78.31,10524145,19942.44358
Portugal,Europe,2005,78.18,10566212,20006
Portugal,Europe,2006,78.92,10605870,20149.08282
Portugal,Europe,2007,78.098,10642836,20509.64777
Puerto Rico,Americas,1950,60.85,2218000,2822.052814
Puerto Rico,Americas,1952,64.28,2227000,3081.959785
Puerto Rico,Americas,1957,68.54,2260000,3907.156189
Puerto Rico,Americas,1962,69.62,2448046,5108.34463
Puerto Rico,Americas,1967,71.1,2648961,6929.277714
Puerto Rico,Americas,1972,72.16,2847132,9123.041742
Puerto Rico,Americas,1977,73.44,3080828,9770.524921
Puerto Rico,Americas,1982,73.75,3279001,10330.98915
Puerto Rico,Americas,1987,74.63,3444468,12281.34191
Puerto Rico,Americas,1992,73.911,3585176,14641.58711
Puerto Rico,Americas,1997,74.917,3759430,16999.4333
Puerto Rico,Americas,2002,77.778,3859606,18855.60618
Puerto Rico,Americas,2007,78.746,3942491,19328.70901
Qatar,Asia,1972,62.061,131794,81068.89506
Qatar,Asia,1977,64.956,188947,71615.82982
Qatar,Asia,1982,67.049,252300,57679.6388
Qatar,Asia,1987,68.369,402134,40870.69142
Qatar,Asia,1992,69.937,529399,41781.67545
Qatar,Asia,1997,71.895,667336,52938.65287
Qatar,Asia,2002,74.256,793341,60016.00239
Qatar,Asia,2007,75.588,907229,82010.97804
Reunion,Africa,1952,52.724,257700,2718.885295
Reunion,Africa,1957,55.09,308700,2769.451844
Reunion,Africa,1962,57.666,358900,3173.72334
Reunion,Africa,1967,60.542,414024,4021.175739
Reunion,Africa,1972,64.274,461633,5047.658563
Reunion,Africa,1977,67.064,492095,4319.804067
Reunion,Africa,1982,69.885,517810,5267.219353
Reunion,Africa,1987,71.913,562035,5303.377488
Reunion,Africa,1992,73.615,622191,6101.255823
Reunion,Africa,1997,74.772,684810,6071.941411
Reunion,Africa,2002,75.744,743981,6316.1652
Reunion,Africa,2007,76.442,798094,7670.122558
Romania,Europe,1952,61.05,16630000,3144.613186
Romania,Europe,1957,64.1,17829327,3943.370225
Romania,Europe,1962,66.8,18680721,4734.997586
Romania,Europe,1967,66.8,19284814,6470.866545
Romania,Europe,1972,69.21,20662648,8011.414402
Romania,Europe,1977,69.46,21658597,9356.39724
Romania,Europe,1982,69.66,22356726,9605.314053
Romania,Europe,1987,69.53,22686371,9696.273295
Romania,Europe,1992,69.36,22797027,6598.409903
Romania,Europe,1997,69.72,22562458,7346.547557
Romania,Europe,2002,71.322,22404337,7885.360081
Romania,Europe,2007,72.476,22276056,10808.47561
Russia,FSU,1950,57.3,101936816,3674.952691
Russia,FSU,1973,69,132556176,10737.71735
Russia,FSU,1990,69.36,147974148,12690.1861
Russia,FSU,1991,69.11,148299817,12029.20232
Russia,FSU,1992,67.98,148401650,10277.91045
Russia,FSU,1993,65.24,148392385,9384.318126
Russia,FSU,1994,63.93,148446239,8189.537608
Russia,FSU,1995,64.62,148495015,7851.186848
Russia,FSU,1996,65.89,148318876,7577.532295
Russia,FSU,1997,66.79,148077459,7696.144677
Russia,FSU,1998,67.13,147826912,7300.601624
Russia,FSU,1999,65.99,147369604,7791.944796
Russia,FSU,2000,65.37,146731774,8608.397258
Russia,FSU,2001,65.29,146018987,9091.590235
Russia,FSU,2002,65.01,145266326,9568.214741
Russia,FSU,2003,64.92,144586191,10314.98906
Russia,FSU,2004,65.3,143974059,11104.68226
Russia,FSU,2005,65.33,143420309,11861
Russia,FSU,2006,66.62,142893540,12720.83269
Russia,FSU,2007,65.475,142369485,13820.71137
Rwanda,Africa,1952,40,2534927,493.3238752
Rwanda,Africa,1957,41.5,2822082,540.2893983
Rwanda,Africa,1962,43,3051242,597.4730727
Rwanda,Africa,1967,44.1,3451079,510.9637142
Rwanda,Africa,1972,44.6,3992121,590.5806638
Rwanda,Africa,1977,45,4657072,670.0806011
Rwanda,Africa,1982,46.218,5507565,881.5706467
Rwanda,Africa,1987,44.02,6349365,847.991217
Rwanda,Africa,1992,23.599,7290203,737.0685949
Rwanda,Africa,1997,36.087,7212583,589.9445051
Rwanda,Africa,2002,43.413,7852401,785.6537648
Rwanda,Africa,2007,46.242,8860588,863.0884639
Samoa,Oceania,1977,58.658,152748,3311.515919
Samoa,Oceania,1982,61.167,158084,3301.912004
Samoa,Oceania,1987,63.659,166575,3642.570512
Samoa,Oceania,1992,65.978,174011,3354.370018
Samoa,Oceania,1997,68.381,180418,3734.023494
Samoa,Oceania,2002,70.033,178631,4435.874667
Samoa,Oceania,2007,71.454,176615,5143.615471
Sao Tome and Principe,Africa,1952,46.471,60011,879.5835855
Sao Tome and Principe,Africa,1957,48.945,61325,860.7369026
Sao Tome and Principe,Africa,1962,51.893,65345,1071.551119
Sao Tome and Principe,Africa,1967,54.425,70787,1384.840593
Sao Tome and Principe,Africa,1972,56.48,76595,1532.985254
Sao Tome and Principe,Africa,1977,58.55,86796,1737.561657
Sao Tome and Principe,Africa,1982,60.351,98593,1890.218117
Sao Tome and Principe,Africa,1987,61.728,110812,1516.525457
Sao Tome and Principe,Africa,1992,62.742,125911,1428.777814
Sao Tome and Principe,Africa,1997,63.306,145608,1339.076036
Sao Tome and Principe,Africa,2002,64.337,170372,1353.09239
Sao Tome and Principe,Africa,2007,65.528,199579,1598.435089
Saudi Arabia,Asia,1952,39.875,4005677,6459.554823
Saudi Arabia,Asia,1957,42.868,4419650,8157.591248
Saudi Arabia,Asia,1962,45.914,4943029,11626.41975
Saudi Arabia,Asia,1967,49.901,5618198,16903.04886
Saudi Arabia,Asia,1972,53.886,6472756,24837.42865
Saudi Arabia,Asia,1977,58.69,8128505,34167.7626
Saudi Arabia,Asia,1982,63.012,11254672,33693.17525
Saudi Arabia,Asia,1987,66.295,14619745,21198.26136
Saudi Arabia,Asia,1992,68.768,16945857,24841.61777
Saudi Arabia,Asia,1997,70.533,21229759,20586.69019
Saudi Arabia,Asia,2002,71.626,24501530,19014.54118
Saudi Arabia,Asia,2007,72.777,27601038,21654.83194
Senegal,Africa,1952,37.278,2755589,1450.356983
Senegal,Africa,1957,39.329,3054547,1567.653006
Senegal,Africa,1962,41.454,3430243,1654.988723
Senegal,Africa,1967,43.563,3965841,1612.404632
Senegal,Africa,1972,45.815,4588696,1597.712056
Senegal,Africa,1977,48.879,5260855,1561.769116
Senegal,Africa,1982,52.379,6147783,1518.479984
Senegal,Africa,1987,55.769,7171347,1441.72072
Senegal,Africa,1992,58.196,8307920,1367.899369
Senegal,Africa,1997,60.187,9535314,1392.368347
Senegal,Africa,2002,61.6,10870037,1519.635262
Senegal,Africa,2007,63.062,12267493,1712.472136
Serbia,Europe,1952,57.996,6860147,3581.459448
Serbia,Europe,1957,61.685,7271135,4981.090891
Serbia,Europe,1962,64.531,7616060,6289.629157
Serbia,Europe,1967,66.914,7971222,7991.707066
Serbia,Europe,1972,68.7,8313288,10522.06749
Serbia,Europe,1977,70.3,8686367,12980.66956
Serbia,Europe,1982,70.162,9032824,15181.0927
Serbia,Europe,1987,71.218,9230783,15870.87851
Serbia,Europe,1992,71.659,9826397,9325.068238
Serbia,Europe,1997,72.232,10336594,7914.320304
Serbia,Europe,2002,73.213,10111559,7236.075251
Serbia,Europe,2007,74.002,10150265,9786.534714
Sierra Leone,Africa,1952,30.331,2143249,879.7877358
Sierra Leone,Africa,1957,31.57,2295678,1004.484437
Sierra Leone,Africa,1962,32.767,2467895,1116.639877
Sierra Leone,Africa,1967,34.113,2662190,1206.043465
Sierra Leone,Africa,1972,35.4,2879013,1353.759762
Sierra Leone,Africa,1977,36.788,3140897,1348.285159
Sierra Leone,Africa,1982,38.445,3464522,1465.010784
Sierra Leone,Africa,1987,40.006,3868905,1294.447788
Sierra Leone,Africa,1992,38.333,4260884,1068.696278
Sierra Leone,Africa,1997,39.897,4578212,574.6481576
Sierra Leone,Africa,2002,41.012,5359092,699.489713
Sierra Leone,Africa,2007,42.568,6144562,862.5407561
Singapore,Asia,1952,60.396,1127000,2315.138227
Singapore,Asia,1957,63.179,1445929,2843.104409
Singapore,Asia,1962,65.798,1750200,3674.735572
Singapore,Asia,1967,67.946,1977600,4977.41854
Singapore,Asia,1972,69.521,2152400,8597.756202
Singapore,Asia,1977,70.795,2325300,11210.08948
Singapore,Asia,1982,71.76,2651869,15169.16112
Singapore,Asia,1987,73.56,2794552,18861.53081
Singapore,Asia,1992,75.788,3235865,24769.8912
Singapore,Asia,1997,77.158,3802309,33519.4766
Singapore,Asia,2002,78.77,4197776,36023.1054
Singapore,Asia,2007,79.972,4553009,47143.17964
Slovak Republic,Europe,1950,60.89,3463446,4937.839017
Slovak Republic,Europe,1951,61.31,3508698,4970.411872
Slovak Republic,Europe,1952,64.36,3558137,5074.659104
Slovak Republic,Europe,1953,65.66,3598761,4999.307811
Slovak Republic,Europe,1954,66.71,3661437,5150.732006
Slovak Republic,Europe,1955,67.84,3726601,5532.033914
Slovak Republic,Europe,1956,68.37,3787111,5797.496197
Slovak Republic,Europe,1957,67.45,3844277,6093.26298
Slovak Republic,Europe,1958,69.35,3899751,6502.623726
Slovak Republic,Europe,1959,69.03,3946039,6742.238031
Slovak Republic,Europe,1960,70.35,3994270,7205.561032
Slovak Republic,Europe,1961,70.79,4191642,7424.430114
Slovak Republic,Europe,1962,70.33,4237384,7481.107598
Slovak Republic,Europe,1963,70.71,4281858,7292.141169
Slovak Republic,Europe,1964,71.09,4326174,7578.137275
Slovak Republic,Europe,1965,70.3,4369939,7804.175584
Slovak Republic,Europe,1966,70.44,4408988,8097.451214
Slovak Republic,Europe,1967,70.98,4442238,8412.902397
Slovak Republic,Europe,1968,70.5,4471590,8777.18413
Slovak Republic,Europe,1969,69.81,4477625,8962.512606
Slovak Republic,Europe,1970,69.74,4523873,9121.124006
Slovak Republic,Europe,1971,69.88,4556627,9391.969294
Slovak Republic,Europe,1972,70.35,4593433,9674.167626
Slovak Republic,Europe,1973,70.05,4637193,9932.092651
Slovak Republic,Europe,1974,70.21,4682100,10216.41636
Slovak Republic,Europe,1975,70.33,4729718,10437.15553
Slovak Republic,Europe,1976,70.5,4778540,10524.37101
Slovak Republic,Europe,1977,70.45,4827803,10922.66404
Slovak Republic,Europe,1978,70.46,4876017,10983.18709
Slovak Republic,Europe,1979,70.79,4922558,11008.5129
Slovak Republic,Europe,1980,70.44,4965958,11259.06765
Slovak Republic,Europe,1981,70.68,5013692,11160.96629
Slovak Republic,Europe,1982,70.8,5048043,11348.54585
Slovak Republic,Europe,1983,70.49,5081376,11492.07554
Slovak Republic,Europe,1984,70.73,5114080,11735.03758
Slovak Republic,Europe,1985,70.74,5144632,11802.3231
Slovak Republic,Europe,1986,70.91,5172084,11999.8954
Slovak Republic,Europe,1987,71.08,5199318,12037.26758
Slovak Republic,Europe,1988,71.16,5223222,12284.15683
Slovak Republic,Europe,1989,70.95,5244662,12367.43654
Slovak Republic,Europe,1990,70.83,5262616,12007.54734
Slovak Republic,Europe,1991,70.9,5281610,10215.84381
Slovak Republic,Europe,1992,71.38,5302888,9498.467723
Slovak Republic,Europe,1993,71.9,5323577,9636.518229
Slovak Republic,Europe,1994,72.36,5345264,10195.81195
Slovak Republic,Europe,1995,72.29,5361594,10759.83561
Slovak Republic,Europe,1996,72.78,5373190,11482.62754
Slovak Republic,Europe,1997,72.71,5383010,12126.23065
