 LAUS Code,State FIPS Code,County FIPS Code,County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate (%)
CN0808300000000,08,083,"Montezuma County, CO",2016,"12,638     ","12,002     ",636     ,5.0     
CN0808500000000,08,085,"Montrose County, CO",2016,"19,984     ","19,142     ",842     ,4.2     
CN0808700000000,08,087,"Morgan County, CO",2016,"14,975     ","14,445     ",530     ,3.5     
CN0808900000000,08,089,"Otero County, CO",2016,"8,124     ","7,736     ",388     ,4.8     
CN0809100000000,08,091,"Ouray County, CO",2016,"2,134     ","2,052     ",82     ,3.8     
CN0809300000000,08,093,"Park County, CO",2016,"9,590     ","9,318     ",272     ,2.8     
CN0809500000000,08,095,"Phillips County, CO",2016,"2,488     ","2,437     ",51     ,2.0     
CN0809700000000,08,097,"Pitkin County, CO",2016,"10,837     ","10,470     ",367     ,3.4     
CN0809900000000,08,099,"Prowers County, CO",2016,"6,053     ","5,855     ",198     ,3.3     
CN0810100000000,08,101,"Pueblo County, CO",2016,"72,966     ","69,423     ","3,543     ",4.9     
CN0810300000000,08,103,"Rio Blanco County, CO",2016,"2,723     ","2,583     ",140     ,5.1     
CN0810500000000,08,105,"Rio Grande County, CO",2016,"5,147     ","4,887     ",260     ,5.1     
CN0810700000000,08,107,"Routt County, CO",2016,"14,802     ","14,407     ",395     ,2.7     
CN0810900000000,08,109,"Saguache County, CO",2016,"3,210     ","3,052     ",158     ,4.9     
CN0811100000000,08,111,"San Juan County, CO",2016,474     ,456     ,18     ,3.8     
CN0811300000000,08,113,"San Miguel County, CO",2016,"5,136     ","4,966     ",170     ,3.3     
CN0811500000000,08,115,"Sedgwick County, CO",2016,"1,174     ","1,146     ",28     ,2.4     
CN0811700000000,08,117,"Summit County, CO",2016,"21,068     ","20,623     ",445     ,2.1     
CN0811900000000,08,119,"Teller County, CO",2016,"11,655     ","11,214     ",441     ,3.8     
CN0812100000000,08,121,"Washington County, CO",2016,"2,900     ","2,837     ",63     ,2.2     
CN0812300000000,08,123,"Weld County, CO",2016,"149,365     ","144,230     ","5,135     ",3.4     
CN0812500000000,08,125,"Yuma County, CO",2016,"5,448     ","5,329     ",119     ,2.2     
CN0900100000000,09,001,"Fairfield County, CT",2016,"482,418     ","459,238     ","23,180     ",4.8     
CN0900300000000,09,003,"Hartford County, CT",2016,"473,144     ","447,840     ","25,304     ",5.3     
CN0900500000000,09,005,"Litchfield County, CT",2016,"104,907     ","100,041     ","4,866     ",4.6     
CN0900700000000,09,007,"Middlesex County, CT",2016,"92,081     ","88,051     ","4,030     ",4.4     
CN0900900000000,09,009,"New Haven County, CT",2016,"454,896     ","430,024     ","24,872     ",5.5     
CN0901100000000,09,011,"New London County, CT",2016,"136,592     ","129,714     ","6,878     ",5.0     
CN0901300000000,09,013,"Tolland County, CT",2016,"84,865     ","81,153     ","3,712     ",4.4     
CN0901500000000,09,015,"Windham County, CT",2016,"62,887     ","59,457     ","3,430     ",5.5     
CN1000100000000,10,001,"Kent County, DE",2016,"77,541     ","73,860     ","3,681     ",4.7     
CN1000300000000,10,003,"New Castle County, DE",2016,"295,092     ","282,447     ","12,645     ",4.3     
CN1000500000000,10,005,"Sussex County, DE",2016,"100,044     ","95,666     ","4,378     ",4.4     
CN1100100000000,11,001,District of Columbia,2016,"392,448     ","368,846     ","23,602     ",6.0     
CN1200100000000,12,001,"Alachua County, FL",2016,"132,316     ","126,678     ","5,638     ",4.3     
CN1200300000000,12,003,"Baker County, FL",2016,"11,393     ","10,836     ",557     ,4.9     
CN1200500000000,12,005,"Bay County, FL",2016,"87,996     ","83,691     ","4,305     ",4.9     
CN1200700000000,12,007,"Bradford County, FL",2016,"10,944     ","10,478     ",466     ,4.3     
CN1200900000000,12,009,"Brevard County, FL",2016,"262,026     ","248,452     ","13,574     ",5.2     
CN1201100000000,12,011,"Broward County, FL",2016,"1,004,123     ","957,882     ","46,241     ",4.6     
CN1201300000000,12,013,"Calhoun County, FL",2016,"4,956     ","4,675     ",281     ,5.7     
CN1201500000000,12,015,"Charlotte County, FL",2016,"69,152     ","65,465     ","3,687     ",5.3     
CN1201700000000,12,017,"Citrus County, FL",2016,"47,754     ","44,516     ","3,238     ",6.8     
CN1201900000000,12,019,"Clay County, FL",2016,"100,545     ","95,999     ","4,546     ",4.5     
CN1202100000000,12,021,"Collier County, FL",2016,"167,737     ","159,750     ","7,987     ",4.8     
CN1202300000000,12,023,"Columbia County, FL",2016,"29,826     ","28,390     ","1,436     ",4.8     
CN1202700000000,12,027,"DeSoto County, FL",2016,"13,513     ","12,812     ",701     ,5.2     
CN1202900000000,12,029,"Dixie County, FL",2016,"5,610     ","5,299     ",311     ,5.5     
CN1203100000000,12,031,"Duval County, FL",2016,"468,907     ","445,306     ","23,601     ",5.0     
CN1203300000000,12,033,"Escambia County, FL",2016,"140,893     ","133,920     ","6,973     ",4.9     
CN1203500000000,12,035,"Flagler County, FL",2016,"44,984     ","42,492     ","2,492     ",5.5     
CN1203700000000,12,037,"Franklin County, FL",2016,"4,778     ","4,572     ",206     ,4.3     
CN1203900000000,12,039,"Gadsden County, FL",2016,"18,340     ","17,191     ","1,149     ",6.3     
CN1204100000000,12,041,"Gilchrist County, FL",2016,"6,652     ","6,310     ",342     ,5.1     
CN1204300000000,12,043,"Glades County, FL",2016,"4,816     ","4,517     ",299     ,6.2     
CN1204500000000,12,045,"Gulf County, FL",2016,"5,995     ","5,723     ",272     ,4.5     
CN1204700000000,12,047,"Hamilton County, FL",2016,"4,644     ","4,382     ",262     ,5.6     
CN1204900000000,12,049,"Hardee County, FL",2016,"9,389     ","8,763     ",626     ,6.7     
CN1205100000000,12,051,"Hendry County, FL",2016,"15,480     ","14,078     ","1,402     ",9.1     
CN1205300000000,12,053,"Hernando County, FL",2016,"67,466     ","63,344     ","4,122     ",6.1     
CN1205500000000,12,055,"Highlands County, FL",2016,"36,071     ","33,695     ","2,376     ",6.6     
CN1205700000000,12,057,"Hillsborough County, FL",2016,"706,028     ","674,353     ","31,675     ",4.5     
CN1205900000000,12,059,"Holmes County, FL",2016,"6,741     ","6,377     ",364     ,5.4     
CN1206100000000,12,061,"Indian River County, FL",2016,"62,248     ","58,419     ","3,829     ",6.2     
CN1206300000000,12,063,"Jackson County, FL",2016,"17,361     ","16,445     ",916     ,5.3     
CN1206500000000,12,065,"Jefferson County, FL",2016,"5,426     ","5,137     ",289     ,5.3     
CN1206700000000,12,067,"Lafayette County, FL",2016,"3,066     ","2,941     ",125     ,4.1     
CN1206900000000,12,069,"Lake County, FL",2016,"144,463     ","137,432     ","7,031     ",4.9     
CN1207100000000,12,071,"Lee County, FL",2016,"328,512     ","313,435     ","15,077     ",4.6     
CN1207300000000,12,073,"Leon County, FL",2016,"149,890     ","143,044     ","6,846     ",4.6     
CN1207500000000,12,075,"Levy County, FL",2016,"16,626     ","15,764     ",862     ,5.2     
CN1207700000000,12,077,"Liberty County, FL",2016,"2,649     ","2,508     ",141     ,5.3     
CN1207900000000,12,079,"Madison County, FL",2016,"7,412     ","7,019     ",393     ,5.3     
CN1208100000000,12,081,"Manatee County, FL",2016,"168,742     ","161,049     ","7,693     ",4.6     
CN1208300000000,12,083,"Marion County, FL",2016,"132,670     ","124,939     ","7,731     ",5.8     
CN1208500000000,12,085,"Martin County, FL",2016,"71,307     ","67,842     ","3,465     ",4.9     
CN1208600000000,12,086,"Miami-Dade County, FL",2016,"1,341,510     ","1,269,016     ","72,494     ",5.4     
CN1208700000000,12,087,"Monroe County, FL",2016,"46,308     ","44,845     ","1,463     ",3.2     
CN1208900000000,12,089,"Nassau County, FL",2016,"37,328     ","35,622     ","1,706     ",4.6     
CN1209100000000,12,091,"Okaloosa County, FL",2016,"93,827     ","90,060     ","3,767     ",4.0     
CN1209300000000,12,093,"Okeechobee County, FL",2016,"17,591     ","16,635     ",956     ,5.4     
CN1209500000000,12,095,"Orange County, FL",2016,"705,333     ","674,290     ","31,043     ",4.4     
CN1209700000000,12,097,"Osceola County, FL",2016,"161,498     ","153,357     ","8,141     ",5.0     
CN1209900000000,12,099,"Palm Beach County, FL",2016,"710,513     ","676,285     ","34,228     ",4.8     
CN1210100000000,12,101,"Pasco County, FL",2016,"220,407     ","208,941     ","11,466     ",5.2     
CN1210300000000,12,103,"Pinellas County, FL",2016,"481,914     ","460,833     ","21,081     ",4.4     
CN1210500000000,12,105,"Polk County, FL",2016,"284,936     ","268,867     ","16,069     ",5.6     
CN1210700000000,12,107,"Putnam County, FL",2016,"27,387     ","25,663     ","1,724     ",6.3     
CN1210900000000,12,109,"St. Johns County, FL",2016,"116,071     ","111,768     ","4,303     ",3.7     
CN1211100000000,12,111,"St. Lucie County, FL",2016,"134,319     ","126,718     ","7,601     ",5.7     
CN1211300000000,12,113,"Santa Rosa County, FL",2016,"75,638     ","72,203     ","3,435     ",4.5     
CN1211500000000,12,115,"Sarasota County, FL",2016,"182,217     ","173,890     ","8,327     ",4.6     
CN1211700000000,12,117,"Seminole County, FL",2016,"243,532     ","232,991     ","10,541     ",4.3     
CN1211900000000,12,119,"Sumter County, FL",2016,"29,239     ","27,187     ","2,052     ",7.0     
CN1212100000000,12,121,"Suwannee County, FL",2016,"18,247     ","17,346     ",901     ,4.9     
CN1212300000000,12,123,"Taylor County, FL",2016,"8,904     ","8,413     ",491     ,5.5     
CN1212500000000,12,125,"Union County, FL",2016,"4,786     ","4,574     ",212     ,4.4     
CN1212700000000,12,127,"Volusia County, FL",2016,"245,626     ","233,098     ","12,528     ",5.1     
CN1212900000000,12,129,"Wakulla County, FL",2016,"14,172     ","13,586     ",586     ,4.1     
CN1213100000000,12,131,"Walton County, FL",2016,"28,461     ","27,244     ","1,217     ",4.3     
CN1213300000000,12,133,"Washington County, FL",2016,"9,731     ","9,222     ",509     ,5.2     
CN1300100000000,13,001,"Appling County, GA",2016,"9,245     ","8,651     ",594     ,6.4     
CN1300300000000,13,003,"Atkinson County, GA",2016,"4,021     ","3,810     ",211     ,5.2     
CN1300500000000,13,005,"Bacon County, GA",2016,"4,918     ","4,656     ",262     ,5.3     
CN1300700000000,13,007,"Baker County, GA",2016,"1,182     ","1,091     ",91     ,7.7     
CN1300900000000,13,009,"Baldwin County, GA",2016,"17,915     ","16,694     ","1,221     ",6.8     
CN1301100000000,13,011,"Banks County, GA",2016,"8,820     ","8,392     ",428     ,4.9     
CN1301300000000,13,013,"Barrow County, GA",2016,"37,322     ","35,554     ","1,768     ",4.7     
CN1301500000000,13,015,"Bartow County, GA",2016,"48,309     ","45,836     ","2,473     ",5.1     
CN1301700000000,13,017,"Ben Hill County, GA",2016,"5,662     ","5,205     ",457     ,8.1     
CN1301900000000,13,019,"Berrien County, GA",2016,"7,176     ","6,730     ",446     ,6.2     
CN1302100000000,13,021,"Bibb County, GA",2016,"68,856     ","64,738     ","4,118     ",6.0     
CN1302300000000,13,023,"Bleckley County, GA",2016,"4,411     ","4,095     ",316     ,7.2     
CN1302500000000,13,025,"Brantley County, GA",2016,"7,189     ","6,707     ",482     ,6.7     
CN1302700000000,13,027,"Brooks County, GA",2016,"7,063     ","6,695     ",368     ,5.2     
CN1302900000000,13,029,"Bryan County, GA",2016,"16,582     ","15,763     ",819     ,4.9     
CN1303100000000,13,031,"Bulloch County, GA",2016,"35,793     ","33,748     ","2,045     ",5.7     
CN1303300000000,13,033,"Burke County, GA",2016,"9,366     ","8,650     ",716     ,7.6     
CN1303500000000,13,035,"Butts County, GA",2016,"10,413     ","9,826     ",587     ,5.6     
CN1303700000000,13,037,"Calhoun County, GA",2016,"2,205     ","2,077     ",128     ,5.8     
CN1303900000000,13,039,"Camden County, GA",2016,"20,402     ","19,236     ","1,166     ",5.7     
CN1304300000000,13,043,"Candler County, GA",2016,"5,021     ","4,776     ",245     ,4.9     
CN1304500000000,13,045,"Carroll County, GA",2016,"53,418     ","50,217     ","3,201     ",6.0     
CN1304700000000,13,047,"Catoosa County, GA",2016,"32,216     ","30,658     ","1,558     ",4.8     
CN1304900000000,13,049,"Charlton County, GA",2016,"4,786     ","4,510     ",276     ,5.8     
CN1305100000000,13,051,"Chatham County, GA",2016,"136,309     ","129,185     ","7,124     ",5.2     
CN1305300000000,13,053,"Chattahoochee County, GA",2016,"2,119     ","1,941     ",178     ,8.4     
CN1305500000000,13,055,"Chattooga County, GA",2016,"10,719     ","10,054     ",665     ,6.2     
CN1305700000000,13,057,"Cherokee County, GA",2016,"124,452     ","119,163     ","5,289     ",4.2     
CN1305900000000,13,059,"Clarke County, GA",2016,"58,904     ","55,581     ","3,323     ",5.6     
CN1306100000000,13,061,"Clay County, GA",2016,885     ,792     ,93     ,10.5     
CN1306300000000,13,063,"Clayton County, GA",2016,"129,852     ","121,278     ","8,574     ",6.6     
CN1306500000000,13,065,"Clinch County, GA",2016,"2,804     ","2,631     ",173     ,6.2     
CN1306700000000,13,067,"Cobb County, GA",2016,"411,452     ","392,697     ","18,755     ",4.6     
CN1306900000000,13,069,"Coffee County, GA",2016,"18,118     ","17,056     ","1,062     ",5.9     
CN1307100000000,13,071,"Colquitt County, GA",2016,"21,191     ","20,073     ","1,118     ",5.3     
CN1307300000000,13,073,"Columbia County, GA",2016,"70,254     ","66,977     ","3,277     ",4.7     
CN1307500000000,13,075,"Cook County, GA",2016,"7,516     ","7,108     ",408     ,5.4     
CN1307700000000,13,077,"Coweta County, GA",2016,"70,241     ","66,752     ","3,489     ",5.0     
CN1307900000000,13,079,"Crawford County, GA",2016,"5,691     ","5,354     ",337     ,5.9     
CN1308100000000,13,081,"Crisp County, GA",2016,"9,253     ","8,690     ",563     ,6.1     
CN1308300000000,13,083,"Dade County, GA",2016,"8,077     ","7,667     ",410     ,5.1     
CN1308500000000,13,085,"Dawson County, GA",2016,"11,332     ","10,802     ",530     ,4.7     
CN1308700000000,13,087,"Decatur County, GA",2016,"11,631     ","10,856     ",775     ,6.7     
CN1308900000000,13,089,"DeKalb County, GA",2016,"384,723     ","364,065     ","20,658     ",5.4     
CN1309100000000,13,091,"Dodge County, GA",2016,"6,967     ","6,450     ",517     ,7.4     
CN1309300000000,13,093,"Dooly County, GA",2016,"5,010     ","4,718     ",292     ,5.8     
CN1309500000000,13,095,"Dougherty County, GA",2016,"38,261     ","35,633     ","2,628     ",6.9     
CN1309700000000,13,097,"Douglas County, GA",2016,"70,359     ","66,472     ","3,887     ",5.5     
CN1309900000000,13,099,"Early County, GA",2016,"4,428     ","4,119     ",309     ,7.0     
CN1310100000000,13,101,"Echols County, GA",2016,"1,937     ","1,854     ",83     ,4.3     
CN1310300000000,13,103,"Effingham County, GA",2016,"27,904     ","26,548     ","1,356     ",4.9     
CN1310500000000,13,105,"Elbert County, GA",2016,"7,735     ","7,229     ",506     ,6.5     
CN1310700000000,13,107,"Emanuel County, GA",2016,"8,468     ","7,808     ",660     ,7.8     
CN1310900000000,13,109,"Evans County, GA",2016,"4,836     ","4,596     ",240     ,5.0     
CN1311100000000,13,111,"Fannin County, GA",2016,"10,745     ","10,172     ",573     ,5.3     
CN1311300000000,13,113,"Fayette County, GA",2016,"55,982     ","53,336     ","2,646     ",4.7     
CN1311500000000,13,115,"Floyd County, GA",2016,"43,531     ","40,903     ","2,628     ",6.0     
CN1311700000000,13,117,"Forsyth County, GA",2016,"108,078     ","103,561     ","4,517     ",4.2     
CN1311900000000,13,119,"Franklin County, GA",2016,"9,728     ","9,214     ",514     ,5.3     
CN1312100000000,13,121,"Fulton County, GA",2016,"531,176     ","502,655     ","28,521     ",5.4     
CN1312300000000,13,123,"Gilmer County, GA",2016,"11,880     ","11,212     ",668     ,5.6     
CN1312500000000,13,125,"Glascock County, GA",2016,"1,275     ","1,197     ",78     ,6.1     
CN1312700000000,13,127,"Glynn County, GA",2016,"39,072     ","37,001     ","2,071     ",5.3     
CN1312900000000,13,129,"Gordon County, GA",2016,"25,105     ","23,684     ","1,421     ",5.7     
CN1313100000000,13,131,"Grady County, GA",2016,"10,301     ","9,730     ",571     ,5.5     
CN1313300000000,13,133,"Greene County, GA",2016,"6,910     ","6,511     ",399     ,5.8     
CN1313500000000,13,135,"Gwinnett County, GA",2016,"467,706     ","445,565     ","22,141     ",4.7     
CN1313700000000,13,137,"Habersham County, GA",2016,"19,368     ","18,347     ","1,021     ",5.3     
CN1313900000000,13,139,"Hall County, GA",2016,"96,105     ","91,805     ","4,300     ",4.5     
CN1314100000000,13,141,"Hancock County, GA",2016,"2,527     ","2,314     ",213     ,8.4     
CN1314300000000,13,143,"Haralson County, GA",2016,"12,238     ","11,525     ",713     ,5.8     
CN1314500000000,13,145,"Harris County, GA",2016,"15,758     ","14,977     ",781     ,5.0     
