"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BEL","HUR","TOT","PC_LF","M","2021-01",6.5,
"BEL","HUR","TOT","PC_LF","M","2021-02",6.8,
"BEL","HUR","TOT","PC_LF","M","2021-03",6.8,
"BEL","HUR","TOT","PC_LF","M","2021-04",6.4,
"BEL","HUR","TOT","PC_LF","M","2021-05",6.3,
"BEL","HUR","TOT","PC_LF","M","2021-06",6.2,
"BEL","HUR","TOT","PC_LF","M","2021-07",6.3,
"BEL","HUR","TOT","PC_LF","M","2021-08",6.3,
"BEL","HUR","TOT","PC_LF","M","2021-09",6.2,
"BEL","HUR","TOT","PC_LF","M","2021-10",6,
"BEL","HUR","TOT","PC_LF","M","2021-11",5.8,
"BEL","HUR","TOT","PC_LF","M","2021-12",5.6,
"BEL","HUR","TOT","PC_LF","M","2022-01",5.3,
"BEL","HUR","TOT","PC_LF","M","2022-02",5.3,
"BEL","HUR","TOT","PC_LF","M","2022-03",5.4,
"BEL","HUR","TOT","PC_LF","M","2022-04",5.7,
"BEL","HUR","TOT","PC_LF","M","2022-05",5.9,
"BEL","HUR","TOT","PC_LF","M","2022-06",5.8,
"BEL","HUR","TOT","PC_LF","M","2022-07",5.5,
"BEL","HUR","TOT","PC_LF","M","2022-08",5.4,
"BEL","HUR","TOT","PC_LF","M","2022-09",5.4,
"BEL","HUR","TOT","PC_LF","M","2022-10",5.6,
"BEL","HUR","TOT","PC_LF","M","2022-11",5.7,
"BEL","HUR","TOT","PC_LF","M","2022-12",5.7,
"BEL","HUR","TOT","PC_LF","M","2023-01",5.6,
"BEL","HUR","TOT","PC_LF","M","2023-02",5.6,
"BEL","HUR","TOT","PC_LF","M","2023-03",5.6,
"BEL","HUR","TOT","PC_LF","M","2023-04",5.6,
"CZE","HUR","TOT","PC_LF","M","2003-06",7.7,
"CZE","HUR","TOT","PC_LF","M","2003-07",7.8,
"CZE","HUR","TOT","PC_LF","M","2003-08",7.9,
"CZE","HUR","TOT","PC_LF","M","2003-09",8.1,
"CZE","HUR","TOT","PC_LF","M","2003-10",8,
"CZE","HUR","TOT","PC_LF","M","2003-11",8.2,
"CZE","HUR","TOT","PC_LF","M","2003-12",8.3,
"CZE","HUR","TOT","PC_LF","M","2004-01",8.3,
"CZE","HUR","TOT","PC_LF","M","2004-02",8.7,
"CZE","HUR","TOT","PC_LF","M","2004-03",8.3,
"CZE","HUR","TOT","PC_LF","M","2004-04",8.3,
"CZE","HUR","TOT","PC_LF","M","2004-05",8.6,
"CZE","HUR","TOT","PC_LF","M","2004-06",8.2,
"CZE","HUR","TOT","PC_LF","M","2004-07",8,
"CZE","HUR","TOT","PC_LF","M","2004-08",8.2,
"CZE","HUR","TOT","PC_LF","M","2004-09",8.3,
"CZE","HUR","TOT","PC_LF","M","2004-10",8.6,
"CZE","HUR","TOT","PC_LF","M","2004-11",8.3,
"CZE","HUR","TOT","PC_LF","M","2004-12",7.8,
"CZE","HUR","TOT","PC_LF","M","2005-01",8.2,
"CZE","HUR","TOT","PC_LF","M","2005-02",8.3,
"CZE","HUR","TOT","PC_LF","M","2005-03",7.8,
"CZE","HUR","TOT","PC_LF","M","2005-04",8,
"CZE","HUR","TOT","PC_LF","M","2005-05",8.1,
"CZE","HUR","TOT","PC_LF","M","2005-06",7.8,
"CZE","HUR","TOT","PC_LF","M","2005-07",7.7,
"CZE","HUR","TOT","PC_LF","M","2005-08",7.8,
"CZE","HUR","TOT","PC_LF","M","2005-09",7.8,
"CZE","HUR","TOT","PC_LF","M","2005-10",8,
"CZE","HUR","TOT","PC_LF","M","2005-11",7.8,
"CZE","HUR","TOT","PC_LF","M","2005-12",7.9,
"CZE","HUR","TOT","PC_LF","M","2006-01",7.9,
"CZE","HUR","TOT","PC_LF","M","2006-02",7.4,
"CZE","HUR","TOT","PC_LF","M","2006-03",7.9,
"CZE","HUR","TOT","PC_LF","M","2006-04",7.3,
"CZE","HUR","TOT","PC_LF","M","2006-05",7,
"CZE","HUR","TOT","PC_LF","M","2006-06",7.4,
"CZE","HUR","TOT","PC_LF","M","2006-07",7.1,
"CZE","HUR","TOT","PC_LF","M","2006-08",6.7,
"CZE","HUR","TOT","PC_LF","M","2006-09",7.2,
"CZE","HUR","TOT","PC_LF","M","2006-10",6.7,
"CZE","HUR","TOT","PC_LF","M","2006-11",6.6,
"CZE","HUR","TOT","PC_LF","M","2006-12",6.6,
"CZE","HUR","TOT","PC_LF","M","2007-01",6.1,
"CZE","HUR","TOT","PC_LF","M","2007-02",5.8,
"CZE","HUR","TOT","PC_LF","M","2007-03",5.7,
"CZE","HUR","TOT","PC_LF","M","2007-04",5.4,
"CZE","HUR","TOT","PC_LF","M","2007-05",5.5,
"CZE","HUR","TOT","PC_LF","M","2007-06",5.4,
"CZE","HUR","TOT","PC_LF","M","2007-07",5.1,
"CZE","HUR","TOT","PC_LF","M","2007-08",5,
"CZE","HUR","TOT","PC_LF","M","2007-09",5.2,
"CZE","HUR","TOT","PC_LF","M","2007-10",5,
"CZE","HUR","TOT","PC_LF","M","2007-11",4.8,
"CZE","HUR","TOT","PC_LF","M","2007-12",5,
"CZE","HUR","TOT","PC_LF","M","2008-01",4.7,
"CZE","HUR","TOT","PC_LF","M","2008-02",4.6,
"CZE","HUR","TOT","PC_LF","M","2008-03",4.4,
"CZE","HUR","TOT","PC_LF","M","2008-04",4.3,
"CZE","HUR","TOT","PC_LF","M","2008-05",4.2,
"CZE","HUR","TOT","PC_LF","M","2008-06",4.5,
"CZE","HUR","TOT","PC_LF","M","2008-07",4.2,
"CZE","HUR","TOT","PC_LF","M","2008-08",4.1,
"CZE","HUR","TOT","PC_LF","M","2008-09",4.4,
"CZE","HUR","TOT","PC_LF","M","2008-10",4.2,
"CZE","HUR","TOT","PC_LF","M","2008-11",4.4,
"CZE","HUR","TOT","PC_LF","M","2008-12",4.8,
"CZE","HUR","TOT","PC_LF","M","2009-01",5.3,
"CZE","HUR","TOT","PC_LF","M","2009-02",5.7,
"CZE","HUR","TOT","PC_LF","M","2009-03",5.8,
"CZE","HUR","TOT","PC_LF","M","2009-04",6.3,
"CZE","HUR","TOT","PC_LF","M","2009-05",6.6,
"CZE","HUR","TOT","PC_LF","M","2009-06",6.5,
"CZE","HUR","TOT","PC_LF","M","2009-07",7.1,
"CZE","HUR","TOT","PC_LF","M","2009-08",7.4,
"CZE","HUR","TOT","PC_LF","M","2009-09",7.4,
"CZE","HUR","TOT","PC_LF","M","2009-10",7.3,
"CZE","HUR","TOT","PC_LF","M","2009-11",7.4,
"CZE","HUR","TOT","PC_LF","M","2009-12",7.4,
"CZE","HUR","TOT","PC_LF","M","2010-01",7.8,
"CZE","HUR","TOT","PC_LF","M","2010-02",7.9,
"CZE","HUR","TOT","PC_LF","M","2010-03",7.7,
"CZE","HUR","TOT","PC_LF","M","2010-04",7.4,
"CZE","HUR","TOT","PC_LF","M","2010-05",7.3,
"CZE","HUR","TOT","PC_LF","M","2010-06",7.2,
"CZE","HUR","TOT","PC_LF","M","2010-07",7.3,
"CZE","HUR","TOT","PC_LF","M","2010-08",7.1,
"CZE","HUR","TOT","PC_LF","M","2010-09",6.9,
"CZE","HUR","TOT","PC_LF","M","2010-10",7.1,
"CZE","HUR","TOT","PC_LF","M","2010-11",7,
"CZE","HUR","TOT","PC_LF","M","2010-12",6.9,
"CZE","HUR","TOT","PC_LF","M","2011-01",7,
"CZE","HUR","TOT","PC_LF","M","2011-02",7.1,
"CZE","HUR","TOT","PC_LF","M","2011-03",6.7,
"CZE","HUR","TOT","PC_LF","M","2011-04",6.9,
"CZE","HUR","TOT","PC_LF","M","2011-05",6.9,
"CZE","HUR","TOT","PC_LF","M","2011-06",6.7,
"CZE","HUR","TOT","PC_LF","M","2011-07",6.6,
"CZE","HUR","TOT","PC_LF","M","2011-08",6.5,
"CZE","HUR","TOT","PC_LF","M","2011-09",6.6,
"CZE","HUR","TOT","PC_LF","M","2011-10",6.5,
"CZE","HUR","TOT","PC_LF","M","2011-11",6.6,
"CZE","HUR","TOT","PC_LF","M","2011-12",6.5,
"CZE","HUR","TOT","PC_LF","M","2012-01",6.6,
"CZE","HUR","TOT","PC_LF","M","2012-02",7.2,
"CZE","HUR","TOT","PC_LF","M","2012-03",6.8,
"CZE","HUR","TOT","PC_LF","M","2012-04",6.9,
"CZE","HUR","TOT","PC_LF","M","2012-05",7,
"CZE","HUR","TOT","PC_LF","M","2012-06",6.8,
"CZE","HUR","TOT","PC_LF","M","2012-07",6.9,
"CZE","HUR","TOT","PC_LF","M","2012-08",7.2,
"CZE","HUR","TOT","PC_LF","M","2012-09",6.8,
"CZE","HUR","TOT","PC_LF","M","2012-10",7.1,
"CZE","HUR","TOT","PC_LF","M","2012-11",7.6,
"CZE","HUR","TOT","PC_LF","M","2012-12",7.1,
"CZE","HUR","TOT","PC_LF","M","2013-01",6.8,
"CZE","HUR","TOT","PC_LF","M","2013-02",7.5,
"CZE","HUR","TOT","PC_LF","M","2013-03",7.3,
"CZE","HUR","TOT","PC_LF","M","2013-04",6.9,
"CZE","HUR","TOT","PC_LF","M","2013-05",7.2,
"CZE","HUR","TOT","PC_LF","M","2013-06",6.7,
"CZE","HUR","TOT","PC_LF","M","2013-07",6.7,
"CZE","HUR","TOT","PC_LF","M","2013-08",7.1,
"CZE","HUR","TOT","PC_LF","M","2013-09",7,
"CZE","HUR","TOT","PC_LF","M","2013-10",6.6,
"CZE","HUR","TOT","PC_LF","M","2013-11",7,
"CZE","HUR","TOT","PC_LF","M","2013-12",6.7,
"CZE","HUR","TOT","PC_LF","M","2014-01",6.5,
"CZE","HUR","TOT","PC_LF","M","2014-02",6.5,
"CZE","HUR","TOT","PC_LF","M","2014-03",6.7,
"CZE","HUR","TOT","PC_LF","M","2014-04",6.3,
"CZE","HUR","TOT","PC_LF","M","2014-05",6.1,
"CZE","HUR","TOT","PC_LF","M","2014-06",6,
"CZE","HUR","TOT","PC_LF","M","2014-07",5.8,
"CZE","HUR","TOT","PC_LF","M","2014-08",6.2,
"CZE","HUR","TOT","PC_LF","M","2014-09",5.7,
"CZE","HUR","TOT","PC_LF","M","2014-10",5.6,
"CZE","HUR","TOT","PC_LF","M","2014-11",6.2,
"CZE","HUR","TOT","PC_LF","M","2014-12",5.8,
"CZE","HUR","TOT","PC_LF","M","2015-01",5.8,
"CZE","HUR","TOT","PC_LF","M","2015-02",5.9,
"CZE","HUR","TOT","PC_LF","M","2015-03",5.8,
"CZE","HUR","TOT","PC_LF","M","2015-04",5.2,
"CZE","HUR","TOT","PC_LF","M","2015-05",4.9,
"CZE","HUR","TOT","PC_LF","M","2015-06",5,
"CZE","HUR","TOT","PC_LF","M","2015-07",5,
"CZE","HUR","TOT","PC_LF","M","2015-08",4.7,
"CZE","HUR","TOT","PC_LF","M","2015-09",4.8,
"CZE","HUR","TOT","PC_LF","M","2015-10",4.6,
"CZE","HUR","TOT","PC_LF","M","2015-11",4.5,
"CZE","HUR","TOT","PC_LF","M","2015-12",4.6,
"CZE","HUR","TOT","PC_LF","M","2016-01",4.3,
"CZE","HUR","TOT","PC_LF","M","2016-02",4.2,
"CZE","HUR","TOT","PC_LF","M","2016-03",4,
"CZE","HUR","TOT","PC_LF","M","2016-04",4,
"CZE","HUR","TOT","PC_LF","M","2016-05",3.9,
"CZE","HUR","TOT","PC_LF","M","2016-06",4.2,
"CZE","HUR","TOT","PC_LF","M","2016-07",4.2,
"CZE","HUR","TOT","PC_LF","M","2016-08",3.7,
"CZE","HUR","TOT","PC_LF","M","2016-09",4,
"CZE","HUR","TOT","PC_LF","M","2016-10",3.8,
"CZE","HUR","TOT","PC_LF","M","2016-11",3.6,
"CZE","HUR","TOT","PC_LF","M","2016-12",3.6,
"CZE","HUR","TOT","PC_LF","M","2017-01",3.4,
"CZE","HUR","TOT","PC_LF","M","2017-02",3.3,
"CZE","HUR","TOT","PC_LF","M","2017-03",3.3,
"CZE","HUR","TOT","PC_LF","M","2017-04",3.3,
"CZE","HUR","TOT","PC_LF","M","2017-05",3,
"CZE","HUR","TOT","PC_LF","M","2017-06",2.9,
"CZE","HUR","TOT","PC_LF","M","2017-07",2.9,
"CZE","HUR","TOT","PC_LF","M","2017-08",2.7,
"CZE","HUR","TOT","PC_LF","M","2017-09",2.7,
"CZE","HUR","TOT","PC_LF","M","2017-10",2.7,
"CZE","HUR","TOT","PC_LF","M","2017-11",2.4,
"CZE","HUR","TOT","PC_LF","M","2017-12",2.3,
"CZE","HUR","TOT","PC_LF","M","2018-01",2.6,
"CZE","HUR","TOT","PC_LF","M","2018-02",2.3,
"CZE","HUR","TOT","PC_LF","M","2018-03",2.1,
"CZE","HUR","TOT","PC_LF","M","2018-04",2.3,
"CZE","HUR","TOT","PC_LF","M","2018-05",2.2,
"CZE","HUR","TOT","PC_LF","M","2018-06",2.3,
"CZE","HUR","TOT","PC_LF","M","2018-07",2.3,
"CZE","HUR","TOT","PC_LF","M","2018-08",2.4,
"CZE","HUR","TOT","PC_LF","M","2018-09",2.2,
"CZE","HUR","TOT","PC_LF","M","2018-10",2.1,
"CZE","HUR","TOT","PC_LF","M","2018-11",2,
"CZE","HUR","TOT","PC_LF","M","2018-12",2.2,
"CZE","HUR","TOT","PC_LF","M","2019-01",2.1,
"CZE","HUR","TOT","PC_LF","M","2019-02",1.7,
"CZE","HUR","TOT","PC_LF","M","2019-03",2,
"CZE","HUR","TOT","PC_LF","M","2019-04",2,
"CZE","HUR","TOT","PC_LF","M","2019-05",2.1,
"CZE","HUR","TOT","PC_LF","M","2019-06",1.8,
"CZE","HUR","TOT","PC_LF","M","2019-07",2.1,
"CZE","HUR","TOT","PC_LF","M","2019-08",2.1,
"CZE","HUR","TOT","PC_LF","M","2019-09",2,
"CZE","HUR","TOT","PC_LF","M","2019-10",2.2,
"CZE","HUR","TOT","PC_LF","M","2019-11",2.2,
"CZE","HUR","TOT","PC_LF","M","2019-12",1.9,
"CZE","HUR","TOT","PC_LF","M","2020-01",2,
"CZE","HUR","TOT","PC_LF","M","2020-02",1.8,
"CZE","HUR","TOT","PC_LF","M","2020-03",1.8,
"CZE","HUR","TOT","PC_LF","M","2020-04",2.2,
"CZE","HUR","TOT","PC_LF","M","2020-05",2.5,
"CZE","HUR","TOT","PC_LF","M","2020-06",2.6,
"CZE","HUR","TOT","PC_LF","M","2020-07",3,
"CZE","HUR","TOT","PC_LF","M","2020-08",2.8,
"CZE","HUR","TOT","PC_LF","M","2020-09",2.8,
"CZE","HUR","TOT","PC_LF","M","2020-10",3.2,
"CZE","HUR","TOT","PC_LF","M","2020-11",3,
"CZE","HUR","TOT","PC_LF","M","2020-12",3,
"CZE","HUR","TOT","PC_LF","M","2021-01",3.3,
"CZE","HUR","TOT","PC_LF","M","2021-02",3.2,
"CZE","HUR","TOT","PC_LF","M","2021-03",3.2,
"CZE","HUR","TOT","PC_LF","M","2021-04",3.3,
"CZE","HUR","TOT","PC_LF","M","2021-05",3.1,
"CZE","HUR","TOT","PC_LF","M","2021-06",2.8,
"CZE","HUR","TOT","PC_LF","M","2021-07",2.7,
"CZE","HUR","TOT","PC_LF","M","2021-08",2.8,
"CZE","HUR","TOT","PC_LF","M","2021-09",2.6,
"CZE","HUR","TOT","PC_LF","M","2021-10",2.5,
"CZE","HUR","TOT","PC_LF","M","2021-11",2.2,
"CZE","HUR","TOT","PC_LF","M","2021-12",2.2,
"CZE","HUR","TOT","PC_LF","M","2022-01",2.3,
"CZE","HUR","TOT","PC_LF","M","2022-02",2.5,
"CZE","HUR","TOT","PC_LF","M","2022-03",2.3,
"CZE","HUR","TOT","PC_LF","M","2022-04",2.5,
"CZE","HUR","TOT","PC_LF","M","2022-05",2.4,
"CZE","HUR","TOT","PC_LF","M","2022-06",2.4,
"CZE","HUR","TOT","PC_LF","M","2022-07",2.4,
"CZE","HUR","TOT","PC_LF","M","2022-08",2.4,
"CZE","HUR","TOT","PC_LF","M","2022-09",2.3,
"CZE","HUR","TOT","PC_LF","M","2022-10",2.2,
"CZE","HUR","TOT","PC_LF","M","2022-11",2.7,
"CZE","HUR","TOT","PC_LF","M","2022-12",2.3,
"CZE","HUR","TOT","PC_LF","M","2023-01",2.5,
"CZE","HUR","TOT","PC_LF","M","2023-02",2.4,
"CZE","HUR","TOT","PC_LF","M","2023-03",2.6,
"CZE","HUR","TOT","PC_LF","M","2023-04",2.7,
"DNK","HUR","TOT","PC_LF","M","2003-06",5.6,
"DNK","HUR","TOT","PC_LF","M","2003-07",5.4,
"DNK","HUR","TOT","PC_LF","M","2003-08",5.4,
"DNK","HUR","TOT","PC_LF","M","2003-09",5.5,
"DNK","HUR","TOT","PC_LF","M","2003-10",5.7,
"DNK","HUR","TOT","PC_LF","M","2003-11",5.8,
"DNK","HUR","TOT","PC_LF","M","2003-12",5.8,
"DNK","HUR","TOT","PC_LF","M","2004-01",5.8,
"DNK","HUR","TOT","PC_LF","M","2004-02",5.7,
"DNK","HUR","TOT","PC_LF","M","2004-03",5.5,
"DNK","HUR","TOT","PC_LF","M","2004-04",5.5,
"DNK","HUR","TOT","PC_LF","M","2004-05",5.4,
"DNK","HUR","TOT","PC_LF","M","2004-06",5.5,
"DNK","HUR","TOT","PC_LF","M","2004-07",5.6,
"DNK","HUR","TOT","PC_LF","M","2004-08",5.6,
"DNK","HUR","TOT","PC_LF","M","2004-09",5.6,
"DNK","HUR","TOT","PC_LF","M","2004-10",5.4,
"DNK","HUR","TOT","PC_LF","M","2004-11",5.3,
"DNK","HUR","TOT","PC_LF","M","2004-12",5.3,
"DNK","HUR","TOT","PC_LF","M","2005-01",5.3,
"DNK","HUR","TOT","PC_LF","M","2005-02",5.2,
"DNK","HUR","TOT","PC_LF","M","2005-03",5.2,
"DNK","HUR","TOT","PC_LF","M","2005-04",5.2,
"DNK","HUR","TOT","PC_LF","M","2005-05",5,
"DNK","HUR","TOT","PC_LF","M","2005-06",5,
"DNK","HUR","TOT","PC_LF","M","2005-07",5,
"DNK","HUR","TOT","PC_LF","M","2005-08",4.7,
"DNK","HUR","TOT","PC_LF","M","2005-09",4.5,
"DNK","HUR","TOT","PC_LF","M","2005-10",4.3,
"DNK","HUR","TOT","PC_LF","M","2005-11",4.1,
"DNK","HUR","TOT","PC_LF","M","2005-12",4.1,
"DNK","HUR","TOT","PC_LF","M","2006-01",4.1,
"DNK","HUR","TOT","PC_LF","M","2006-02",4.2,
"DNK","HUR","TOT","PC_LF","M","2006-03",4.2,
"DNK","HUR","TOT","PC_LF","M","2006-04",4.2,
"DNK","HUR","TOT","PC_LF","M","2006-05",4.1,
"DNK","HUR","TOT","PC_LF","M","2006-06",4,
"DNK","HUR","TOT","PC_LF","M","2006-07",3.8,
"DNK","HUR","TOT","PC_LF","M","2006-08",3.7,
"DNK","HUR","TOT","PC_LF","M","2006-09",3.6,
"DNK","HUR","TOT","PC_LF","M","2006-10",3.5,
"DNK","HUR","TOT","PC_LF","M","2006-11",3.6,
"DNK","HUR","TOT","PC_LF","M","2006-12",3.8,
"DNK","HUR","TOT","PC_LF","M","2007-01",4.1,
"DNK","HUR","TOT","PC_LF","M","2007-02",3.9,
"DNK","HUR","TOT","PC_LF","M","2007-03",3.7,
"DNK","HUR","TOT","PC_LF","M","2007-04",3.5,
"DNK","HUR","TOT","PC_LF","M","2007-05",3.6,
"DNK","HUR","TOT","PC_LF","M","2007-06",3.7,
"DNK","HUR","TOT","PC_LF","M","2007-07",4,
"DNK","HUR","TOT","PC_LF","M","2007-08",4,
"DNK","HUR","TOT","PC_LF","M","2007-09",4.1,
"DNK","HUR","TOT","PC_LF","M","2007-10",3.7,
"DNK","HUR","TOT","PC_LF","M","2007-11",3.7,
"DNK","HUR","TOT","PC_LF","M","2007-12",3.3,
"DNK","HUR","TOT","PC_LF","M","2008-01",3.2,
"DNK","HUR","TOT","PC_LF","M","2008-02",3.5,
"DNK","HUR","TOT","PC_LF","M","2008-03",3.6,
"DNK","HUR","TOT","PC_LF","M","2008-04",3.2,
"DNK","HUR","TOT","PC_LF","M","2008-05",3.5,
"DNK","HUR","TOT","PC_LF","M","2008-06",3.7,
"DNK","HUR","TOT","PC_LF","M","2008-07",3.7,
"DNK","HUR","TOT","PC_LF","M","2008-08",3.8,
"DNK","HUR","TOT","PC_LF","M","2008-09",3.8,
"DNK","HUR","TOT","PC_LF","M","2008-10",3.6,
"DNK","HUR","TOT","PC_LF","M","2008-11",4.6,
"DNK","HUR","TOT","PC_LF","M","2008-12",4.2,
"DNK","HUR","TOT","PC_LF","M","2009-01",5.4,
"DNK","HUR","TOT","PC_LF","M","2009-02",5,
"DNK","HUR","TOT","PC_LF","M","2009-03",5.4,
"DNK","HUR","TOT","PC_LF","M","2009-04",6.2,
"DNK","HUR","TOT","PC_LF","M","2009-05",6,
"DNK","HUR","TOT","PC_LF","M","2009-06",7.4,
"DNK","HUR","TOT","PC_LF","M","2009-07",5.8,
"DNK","HUR","TOT","PC_LF","M","2009-08",7.1,
"DNK","HUR","TOT","PC_LF","M","2009-09",7.2,
"DNK","HUR","TOT","PC_LF","M","2009-10",7,
"DNK","HUR","TOT","PC_LF","M","2009-11",7.3,
"DNK","HUR","TOT","PC_LF","M","2009-12",7.5,
"DNK","HUR","TOT","PC_LF","M","2010-01",7.5,
"DNK","HUR","TOT","PC_LF","M","2010-02",7.7,
"DNK","HUR","TOT","PC_LF","M","2010-03",7.8,
"DNK","HUR","TOT","PC_LF","M","2010-04",7.7,
"DNK","HUR","TOT","PC_LF","M","2010-05",7.6,
"DNK","HUR","TOT","PC_LF","M","2010-06",8,
"DNK","HUR","TOT","PC_LF","M","2010-07",7.7,
"DNK","HUR","TOT","PC_LF","M","2010-08",7.6,
"DNK","HUR","TOT","PC_LF","M","2010-09",7.6,
"DNK","HUR","TOT","PC_LF","M","2010-10",8.1,
"DNK","HUR","TOT","PC_LF","M","2010-11",7.5,
"DNK","HUR","TOT","PC_LF","M","2010-12",8.2,
"DNK","HUR","TOT","PC_LF","M","2011-01",8,
"DNK","HUR","TOT","PC_LF","M","2011-02",7.8,
"DNK","HUR","TOT","PC_LF","M","2011-03",7.9,
"DNK","HUR","TOT","PC_LF","M","2011-04",7.3,
"DNK","HUR","TOT","PC_LF","M","2011-05",7.8,
"DNK","HUR","TOT","PC_LF","M","2011-06",7.3,
"DNK","HUR","TOT","PC_LF","M","2011-07",8.2,
"DNK","HUR","TOT","PC_LF","M","2011-08",7.6,
"DNK","HUR","TOT","PC_LF","M","2011-09",7,
"DNK","HUR","TOT","PC_LF","M","2011-10",8.2,
"DNK","HUR","TOT","PC_LF","M","2011-11",8.1,
"DNK","HUR","TOT","PC_LF","M","2011-12",7.9,
"DNK","HUR","TOT","PC_LF","M","2012-01",7.5,
"DNK","HUR","TOT","PC_LF","M","2012-02",8.1,
"DNK","HUR","TOT","PC_LF","M","2012-03",7.6,
"DNK","HUR","TOT","PC_LF","M","2012-04",8.4,
"DNK","HUR","TOT","PC_LF","M","2012-05",8.5,
"DNK","HUR","TOT","PC_LF","M","2012-06",7.8,
"DNK","HUR","TOT","PC_LF","M","2012-07",7.5,
"DNK","HUR","TOT","PC_LF","M","2012-08",8.1,
"DNK","HUR","TOT","PC_LF","M","2012-09",7.7,
"DNK","HUR","TOT","PC_LF","M","2012-10",7.6,
"DNK","HUR","TOT","PC_LF","M","2012-11",7.3,
"DNK","HUR","TOT","PC_LF","M","2012-12",7.4,
"DNK","HUR","TOT","PC_LF","M","2013-01",7.9,
"DNK","HUR","TOT","PC_LF","M","2013-02",7.2,
"DNK","HUR","TOT","PC_LF","M","2013-03",7.5,
"DNK","HUR","TOT","PC_LF","M","2013-04",8.3,
"DNK","HUR","TOT","PC_LF","M","2013-05",6.6,
"DNK","HUR","TOT","PC_LF","M","2013-06",7.5,
"DNK","HUR","TOT","PC_LF","M","2013-07",7.5,
"DNK","HUR","TOT","PC_LF","M","2013-08",7.1,
"DNK","HUR","TOT","PC_LF","M","2013-09",7.5,
"DNK","HUR","TOT","PC_LF","M","2013-10",6.8,
"DNK","HUR","TOT","PC_LF","M","2013-11",7.6,
"DNK","HUR","TOT","PC_LF","M","2013-12",6.9,
"DNK","HUR","TOT","PC_LF","M","2014-01",7.5,
"DNK","HUR","TOT","PC_LF","M","2014-02",6.9,
"DNK","HUR","TOT","PC_LF","M","2014-03",6.7,
"DNK","HUR","TOT","PC_LF","M","2014-04",6.7,
"DNK","HUR","TOT","PC_LF","M","2014-05",6.8,
"DNK","HUR","TOT","PC_LF","M","2014-06",7,
"DNK","HUR","TOT","PC_LF","M","2014-07",6.5,
"DNK","HUR","TOT","PC_LF","M","2014-08",7.1,
"DNK","HUR","TOT","PC_LF","M","2014-09",7.2,
"DNK","HUR","TOT","PC_LF","M","2014-10",6.8,
"DNK","HUR","TOT","PC_LF","M","2014-11",6.7,
"DNK","HUR","TOT","PC_LF","M","2014-12",7.1,
"DNK","HUR","TOT","PC_LF","M","2015-01",6,
"DNK","HUR","TOT","PC_LF","M","2015-02",6.5,
"DNK","HUR","TOT","PC_LF","M","2015-03",6.6,
"DNK","HUR","TOT","PC_LF","M","2015-04",6.5,
"DNK","HUR","TOT","PC_LF","M","2015-05",6.1,
"DNK","HUR","TOT","PC_LF","M","2015-06",6.4,
"DNK","HUR","TOT","PC_LF","M","2015-07",6.6,
"DNK","HUR","TOT","PC_LF","M","2015-08",6.1,
"DNK","HUR","TOT","PC_LF","M","2015-09",6,
"DNK","HUR","TOT","PC_LF","M","2015-10",6.2,
"DNK","HUR","TOT","PC_LF","M","2015-11",5.9,
"DNK","HUR","TOT","PC_LF","M","2015-12",6.3,
"DNK","HUR","TOT","PC_LF","M","2016-01",5.7,
"DNK","HUR","TOT","PC_LF","M","2016-02",6.1,
"DNK","HUR","TOT","PC_LF","M","2016-03",6.1,
"DNK","HUR","TOT","PC_LF","M","2016-04",6,
"DNK","HUR","TOT","PC_LF","M","2016-05",6.3,
"DNK","HUR","TOT","PC_LF","M","2016-06",5.9,
"DNK","HUR","TOT","PC_LF","M","2016-07",6.5,
"DNK","HUR","TOT","PC_LF","M","2016-08",5.8,
"DNK","HUR","TOT","PC_LF","M","2016-09",5.7,
"DNK","HUR","TOT","PC_LF","M","2016-10",6.3,
"DNK","HUR","TOT","PC_LF","M","2016-11",5.8,
"DNK","HUR","TOT","PC_LF","M","2016-12",5.6,
"DNK","HUR","TOT","PC_LF","M","2017-01",6.1,
"DNK","HUR","TOT","PC_LF","M","2017-02",6.3,
"DNK","HUR","TOT","PC_LF","M","2017-03",5.9,
"DNK","HUR","TOT","PC_LF","M","2017-04",5.9,
"DNK","HUR","TOT","PC_LF","M","2017-05",5.9,
"DNK","HUR","TOT","PC_LF","M","2017-06",5.8,
"DNK","HUR","TOT","PC_LF","M","2017-07",5.8,
"DNK","HUR","TOT","PC_LF","M","2017-08",6,
"DNK","HUR","TOT","PC_LF","M","2017-09",6,
"DNK","HUR","TOT","PC_LF","M","2017-10",5.4,
"DNK","HUR","TOT","PC_LF","M","2017-11",5.5,
"DNK","HUR","TOT","PC_LF","M","2017-12",5.3,
"DNK","HUR","TOT","PC_LF","M","2018-01",5.4,
"DNK","HUR","TOT","PC_LF","M","2018-02",4.6,
"DNK","HUR","TOT","PC_LF","M","2018-03",5.6,
"DNK","HUR","TOT","PC_LF","M","2018-04",5.1,
"DNK","HUR","TOT","PC_LF","M","2018-05",5,
"DNK","HUR","TOT","PC_LF","M","2018-06",5.3,
"DNK","HUR","TOT","PC_LF","M","2018-07",5,
"DNK","HUR","TOT","PC_LF","M","2018-08",5,
"DNK","HUR","TOT","PC_LF","M","2018-09",4.7,
"DNK","HUR","TOT","PC_LF","M","2018-10",5,
"DNK","HUR","TOT","PC_LF","M","2018-11",5.1,
