Order Date,Purchase Price Per Unit,Quantity,Shipping Address State,Title,ASIN/ISBN (Product Code),Category,Survey ResponseID
4/7/2019,14.49,1,PA,COSMOCOS SOMANG MILK BODY SOOTHING & MOISTURIZING LOTION 500ml,B007V7ZHQW,SKIN_MOISTURIZER,R_037XK72IZBJyF69
4/7/2019,21.99,1,PA,levaca Women's Maternity Empire Waist Loose Swing Pregnancy Casual Midi Dress,B06XV9RNR2,DRESS,R_037XK72IZBJyF69
4/7/2019,5.99,1,PA,Alcolin Museum & Gallery Sticky Putty 3 Oz,B015WZKGN8,BONDING_ADHESIVES,R_037XK72IZBJyF69
4/7/2019,11.99,1,PA,"iLeadon Tapestry Wall Hanging Decor-Purple Mandala Tapestries Wall Art Cotton Headboard Home Decor for Bedroom Dorm Living Room,51”H x 60”W",B07CZBP3X5,WALL_ART,R_037XK72IZBJyF69
4/7/2019,18.04,1,PA,"Decorative Window Curtain Rods with Finials, 28 to 48 Inches, 0.75 Diameter - Buono II, Carson Series - Lightweight & Easy to Install, Adjusts Telescopically to Fit Any Window by Achim Home Decor",B00P8QIC0Q,HANGING_ROD,R_037XK72IZBJyF69
6/5/2019,4.97,1,PA,"Burt's Bees Facial Cleansing Towelette Wipes for Sensitive Skin with Cotton Extract, 30 Count (Package May Vary)",B008HBMQTM,SKIN_CLEANING_WIPE,R_037XK72IZBJyF69
6/5/2019,4.99,1,PA,Bamboo Toothbrush charcoal bristles by PAVICICO Organic Natural Compostable Bamboo Smooth Handle Individually Numbered - Soft Free BPA Bristle- Pack of 4 Adult,B07H7SSR9D,TOOTHBRUSH,R_037XK72IZBJyF69
6/5/2019,10.6,1,PA,"Higgins Sunburst Gourmet Food Mix For Parakeet, Large, 2 Lbs",B00NM2G0E8,PET_SUPPLIES,R_037XK72IZBJyF69
6/5/2019,11.99,1,PA,"Hiware 12-Piece Dinner Forks Set, Food-Grade 18/8 Stainless Steel Forks Silverware, Mirror Polished, Dishwasher Safe - 8 Inch",B01G8HUH8S,FORK,R_037XK72IZBJyF69
6/18/2019,14.96,1,PA,"NUTRO WHOLESOME ESSENTIALS Adult Natural Dry Dog Food Small Bites Farm-Raised Chicken, Brown Rice & Sweet Potato Recipe Dog Kibble, 5 lb. Bag",B01N4TQSJP,PET_FOOD,R_037XK72IZBJyF69
7/16/2019,12.74,1,PA,"Clearance Pro 16 In 1 Vegetable Chopper- Onion Chopper Dicer-No More Tears-Peeler Food Chopper Salad Chopper Kitchen Cutter Vegetable Spiralizer Vegetable Slicer Egg Slicer Cheese Grater, Food-Grade",B07M98TRYD,FOOD_SPATULA,R_037XK72IZBJyF69
7/16/2019,3.49,1,PA,"Living World Cuttlebone, Large, Twin Pack",B0002DH2YW,PET_FOOD,R_037XK72IZBJyF69
7/16/2019,22.95,1,PA,Ball Mason Jars 32 oz Wide Mouth Bundle with Non Slip Jar Opener- Set of 4 Quart Size Mason Jars - Canning Glass Jars with Lids,B07GJ13K9T,ABIS_HOME,R_037XK72IZBJyF69
7/16/2019,8.99,1,PA,"LeYi Compatible with Galaxy S7 Case with Glass Screen Protector [2 Pack], Glitter Bling Girls Women [PC Silicone Leather] Dual Layer Heavy Duty Phone Case for Samsung Galaxy S7 (2016) TP Rose Gold",B0794XF6XK,CELLULAR_PHONE_CASE,R_037XK72IZBJyF69
7/20/2019,9.95,1,PA,"ABCCANOPY Umbrella Windproof Travel Umbrella - Wind Resistant, Small - Compact, Light, Automatic, Strong, Mini, Folding and Portable - Backpack, Car, Purse Umbrellas for Rain - Men and Women",B07GP13TH1,UMBRELLA,R_037XK72IZBJyF69
7/20/2019,12.99,1,PA," Care Check Lens Wipes, 300 Pre-Moistened Cleaning Wipes for Cameras, Laptops, Cell Phones, Eyeglasses, Other Screens and More    ",B072YS3PVM,SURFACE_CLEANING_WIPE,R_037XK72IZBJyF69
7/20/2019,6.9,1,PA,Ear Plugs Noise Protection Set by ZWOLF – Reusable Earplugs for Sleeping Concerts Professional Musicians Nightclub Festival Industrial Work Shooting Swimming (Blue) (Blue 1) (Green),B07GRCD85S,EARPLUG,R_037XK72IZBJyF69
7/20/2019,13.95,1,PA,"Epielle OG Makeup Remover Cleansing Wipes Tissue | Gentle for all Skin Types | Daily Facial Cleansing Towelettes | Removes Dirt, Oil, Makeup | Mothers day gift | 60 Count | Assorted 4 Pack Beauty Stocking Stuffers Gift",B014EDYKO0,SKIN_CLEANING_WIPE,R_037XK72IZBJyF69
7/27/2019,19.99,1,PA,,B075NZM4QH,,R_037XK72IZBJyF69
7/27/2019,6.98,1,PA,Chengu 3 Pieces Rolling Tube Toothpaste Squeezer Toothpaste Seat Holder Stand Rotate Toothpaste Dispenser for Bathroom (Mix Color),B07MSF4WHY,TOOTHBRUSH_HOLDER,R_037XK72IZBJyF69
7/27/2019,23.98,1,PA,TevraPet Activate II Flea and Tick Prevention for Dogs | 4 Months Supply | Small Dogs 4-10 lbs | Fast Acting Treatment and Control | Topical Drops,B06XKTNRNS,PET_PEST_CONTROL,R_037XK72IZBJyF69
7/31/2019,11.04,1,,"MIU COLOR Pet Grooming Brush, Deshedding Tool for Dogs & Cats, Effectively Reduces Shedding by up to 95% for Short Medium and Long Pet Hair",B00DM1DDBW,PET_SUPPLIES,R_037XK72IZBJyF69
7/31/2019,15.97,1,,"Dr. Killigan's Premium Pantry Moth Traps with Pheromones Prime | Non-Toxic Sticky Glue Trap for Food and Cupboard Moths in Your Kitchen | How to Get Rid of Moths | Organic (6, Black)",B01GM1LUGS,HOME,R_037XK72IZBJyF69
7/31/2019,9.99,1,PA,,B07TG722X8,,R_037XK72IZBJyF69
8/19/2019,14.96,1,PA,"NUTRO WHOLESOME ESSENTIALS Adult Natural Dry Dog Food Small Bites Farm-Raised Chicken, Brown Rice & Sweet Potato Recipe Dog Kibble, 5 lb. Bag",B01N4TQSJP,PET_FOOD,R_037XK72IZBJyF69
9/7/2019,11.5,1,PA,"Satya Incense Set of 12 Nag Champa, Super Hit, Sacred Sandalwood, Pure Patchouli, Mystic Rose, Vanilla, Prana, Natural, French Lavender, Opium, Egyptian Jasmine, Champa, VarietyPack01",B01EIKB5CO,INCENSE,R_037XK72IZBJyF69
9/7/2019,7.99,1,PA,"Hawwwy Spiral Bobby Pins 8 Pack Spin Pins, Easy & Fast Bun Maker Twist Hair Pins for Women Kids, Updo Hair Accessories, Messy Bun Tool, Perfect Small Bun Bobbypins Bobbie Fashion ( Black 2 Inches)",B01N5X7AK7,HAIR_CLIP,R_037XK72IZBJyF69
9/7/2019,10.96,1,PA,"Higgins Sunburst Gourmet Food Mix For Parakeet, Large, 2 Lbs",B00NM2G0E8,PET_SUPPLIES,R_037XK72IZBJyF69
9/7/2019,6.99,1,PA,Cable Charger Cord Nylon Braided USB Charging Cable【5Pack 6/5/5/3/3FT】,B07V9Q58LJ,ELECTRONIC_CABLE,R_037XK72IZBJyF69
9/7/2019,13.99,1,PA,"Acmind Humane Smart Mouse Trap That Work No Kill Mice Catcher Indoor Outdoor Small Mice Traps Live Catch and Release, Easy to Set and Reusable, Safe for People and Pets, 2 Pack",B07PPRGPF1,PEST_CONTROL_DEVICE,R_037XK72IZBJyF69
9/21/2019,6.99,1,PA,"Hardware Nail Assortment Kit, Includes Wire, Finish, Common, Brad and Picture Hanging Nails",B0743ML7K6,NUTS,R_037XK72IZBJyF69
9/21/2019,11.99,2,PA,"HIWARE 12-Piece Stainless Steel Teaspoons, Spoons Silverware Set, Dishwasher Safe - 6.7 Inches",B01D9OS5KA,HOME,R_037XK72IZBJyF69
9/21/2019,7.99,1,PA,"NAVSUMA Nail Files for Nature Nails Acrylic Nail File Professional Nail Files and Buffers Emery Boards Nail Buffer, Different Grit Nail File Set 6pcs",B07MCV47L1,NAIL_FILE,R_037XK72IZBJyF69
9/21/2019,7,1,PA,"Etude House Waterproof Eyeliner No. 1 Black, 1 Ounce",B004RKPV2Q,EYELID_COLOR,R_037XK72IZBJyF69
9/25/2019,4.99,1,PA,,B07TMKPXJ7,,R_037XK72IZBJyF69
9/25/2019,13,1,PA,Elven Hedgewitchery and Found Magic: Using Art-Making for Evoking Elfin Magic and Living the Elven Way,1083121448,ABIS_BOOK,R_037XK72IZBJyF69
9/25/2019,4.29,1,PA,"Darice Unscented Taper Candles 7"" Height Red 7/ Pack",B004MYPWEO,CANDLE,R_037XK72IZBJyF69
9/25/2019,5.19,1,PA,"Fox Run Stick-Um Candle Adhesive, 0.5-Ounce",B000UGM32C,BONDING_ADHESIVES,R_037XK72IZBJyF69
9/27/2019,13.03,1,PA,"Lily Sugar'n Cream Cotton Cone Yarn, 14 oz, Potpourri Prints, 1 Cone",B0050FI1P6,YARN,R_037XK72IZBJyF69
9/27/2019,6.6,1,PA,Clover Takumi Bamboo Knitting Needles,B000QHDAZE,KNITTING_NEEDLE,R_037XK72IZBJyF69
10/4/2019,13.99,1,PA,My hero in now my angel Colon cancer awareness T-Shirt,B07PRN81SP,SHIRT,R_037XK72IZBJyF69
10/4/2019,17.89,1,PA,INWECH Women's Off Shoulder Tops Pullover Sweater Waffle Knit Shirt Long Sleeve V Neck Loose Knitted Blouse Tops Tunics Red,B07VQSY6M3,SHIRT,R_037XK72IZBJyF69
10/4/2019,20,1,PA,Amazon Essentials Women's Studio Terry Relaxed-Fit Jogger Pant,B07JP583BD,PANTS,R_037XK72IZBJyF69
10/4/2019,16.99,1,PA,MOLERANI Women's Casual Lace Long Sleeve Tunic Top Blouse,B07WFDRFDJ,TUNIC,R_037XK72IZBJyF69
10/4/2019,15.97,1,PA,DealRight BTS Love Yourself T-Shirt Short Sleeve Jungkook Suga JIN Jimin J-Hope V RM Kpop Tee Crew Neck T,B07Q7PCFJ4,SHIRT,R_037XK72IZBJyF69
10/4/2019,39.95,1,PA,NuDerma Portable Handheld High Frequency Skin Therapy Wand Machine w/Neon – Anti-Aging - Skin Tightening - Wrinkle Reducing - Dark Circles – Blemish Control - Hair & Scalp Stimulator,B06W5PD1KY,MICROCURRENT_FACIAL_MACHINE,R_037XK72IZBJyF69
10/4/2019,15.99,1,PA,"Meal Prep Containers 3 Compartment (15 Pack,32 Ounce) - BPA-Free Bento Box by Prep Naturals",B07MLSSZZF,FOOD_STORAGE_CONTAINER,R_037XK72IZBJyF69
10/17/2019,5.99,1,PA,Fairycece Embroidery Needles Yarn Needle Knitting Needles Sewing Needles Darning Needles Tapestry Needle 12-Pack,B01N9SIMUE,HAND_SEWING_NEEDLE,R_037XK72IZBJyF69
11/3/2019,5.85,1,PA,"Four Paws Wee-Wee Pee Pads for Dogs and Puppies Training l Gigantic, XL, Standard & Little l Absorbent Pee Pads for Training Puppies, Leak-Proof 6-Layer Technology, 24 Hour Protection Guaranteed",B0002ASIA2,PET_SUPPLIES,R_037XK72IZBJyF69
11/3/2019,6.99,2,PA,"Womens Texting Touchscreen Winter Cold Weather Super, BLACK, Size One Size",B075WRCVL2,APPAREL_GLOVES,R_037XK72IZBJyF69
11/3/2019,10.99,1,PA,"ATOFUL Travel Umbrella Windproof- Rain Umbrellas Compact with 8 Ribs, Pongee Coating for Car, Backpack, Purse, Bag (purple)",B07SYL1H6B,UMBRELLA,R_037XK72IZBJyF69
11/3/2019,8.86,1,PA,"Hanes Women's Comfort Blend Crew Sock, 6 Pack",B00JE301ZI,SOCKS,R_037XK72IZBJyF69
11/16/2019,9.48,1,PA,"NUTRO WHOLESOME ESSENTIALS Adult Natural Dry Dog Food Farm-Raised Chicken, Brown Rice & Sweet Potato Recipe, 3 lb. Bag",B07JZKYVD8,PET_FOOD,R_037XK72IZBJyF69
12/4/2019,4.26,1,PA,"iCraft Zots Clear Adhesive Dots, Medium, 3/8"" Diameter x 1/64"" Thick, 300 Count",B000XAOKPS,STICKER_DECAL,R_037XK72IZBJyF69
12/4/2019,11.49,1,PA,"140 Mini Envelopes With White Blank Note Cards, Mini Envelopes 4""x 2.7"" For Business Cards, Gift Cards (Assorted Colors)…",B07JQ3G816,ENVELOPE,R_037XK72IZBJyF69
12/4/2019,8.99,1,PA,"Cable Matters 2-Pack 16 AWG 2 Prong Extension Cord 6 ft, UL Listed (3 Outlet Extension Cord) with Tamper Guard White",B01MTYL3HS,POWER_CORD,R_037XK72IZBJyF69
12/4/2019,9.99,1,PA,"Command 17017CLRAWVPES Outdoor Light Clips, 32 clips, 36 strips",B00SNKR4PS,STRING_LIGHT,R_037XK72IZBJyF69
12/6/2019,16.99,1,PA,"Elderberry Gummies with Vitamin C, Propolis & Echinacea - Immune System Support Gummy Vitamins for Adults & Kids - Max Strength 200mg Sambucus Antioxidant",B07XVFYW5T,NUTRITIONAL_SUPPLEMENT,R_037XK72IZBJyF69
12/18/2019,25.99,1,PA,NITAGUT Men Henley Neck Long Sleeve Daily Look Linen Shirts,B01LB8G508,SHIRT,R_037XK72IZBJyF69
12/18/2019,9.44,1,PA,"Canson 100510926 XL Mix Media Paper Pad, 98 Pound, 7 x 10 Inch, 60 Sheets",B0039UMRMW,ART_MEDIA_PAPER,R_037XK72IZBJyF69
12/18/2019,29.96,1,PA,"U.S. Art Supply 82-Piece Deluxe Artist Studio Creativity Set Wood Box Case - Art Painting, Sketching Drawing Set, 24 Watercolor Paint Colors, 24 Oil Pastels, 24 Colored Pencils, 2 Brushes, Starter Kit",B00E3EXC7M,ART_AND_CRAFT_SUPPLY,R_037XK72IZBJyF69
12/18/2019,24.99,1,PA,"Linsoul KZ ZSN Pro Dual Driver 1BA+1DD Hybrid Metal Earphones HiFi in-Ear Monitor with Detachable 2Pin Cable, Zin Alloy Panel (with Mic, Purple)",B07PY38D97,HEADPHONES,R_037XK72IZBJyF69
12/18/2019,14.99,1,PA,"Men's Premium Wool Blend Classic Flat Ivy Newsboy Collection Hat , 1581-Charcoal, Medium",B016ECMESI,HAT,R_037XK72IZBJyF69
12/18/2019,9.48,1,PA,"DISCONTINUED BY MANUFACTURER:NUTRO WHOLESOME ESSENTIALS Adult Small Breed Natural Dry Dog Food Farm-Raised Chicken, Brown Rice & Sweet Potato Recipe, 3 lb. Bag",B07JZJZ82N,PET_FOOD,R_037XK72IZBJyF69
12/18/2019,10.95,1,PA,Epielle Micellar Makeup Remover Face Wipes Cleansing Wipes for all Skin Types 30 Sheets per Pack (4 Pack),B01MY5EE0A,SKIN_CLEANING_WIPE,R_037XK72IZBJyF69
12/18/2019,7.99,1,PA,"Rite Aid Acid Reducer, Maximum Strength Famotidine Tablets, 20 mg – 50 Tablets - Heartburn Relief - Acid Reflux - Antacid Chews & Tablets",B07SXD5ZGF,ORTHOPEDIC_BRACE,R_037XK72IZBJyF69
12/28/2019,7.99,1,PA,Mary Engelbreit 2020 Deluxe Wall Calendar: A Woman of Few Words,144949692X,ABIS_BOOK,R_037XK72IZBJyF69
12/28/2019,4.88,1,PA,"Orange Circle Studio 2020 Studio Redux Mini Wall Calendar, Stay Magical",B07S287H9F,CALENDAR,R_037XK72IZBJyF69
1/3/2020,9.75,1,PA,"Higgins Sunburst Gourmet Food Mix For Parakeet, Large, 2 Lbs",B00NM2G0E8,PET_SUPPLIES,R_037XK72IZBJyF69
1/3/2020,13.98,1,PA,"NEWBEA 12 Pack Bamboo Charcoal Air Purifying Bag, Charcoal Bags Odor Absorber, Shoe Deodorizer, Activated Charcoal Odor Absorber for Shoes, Home, Closet, Pet",B07DDLHC4G,AIR_PURIFIER,R_037XK72IZBJyF69
1/3/2020,8.99,1,PA,"Jurgen K Compression Socks Gifts for Women/men -7 Pairs Sport Compression Socks for Running,Nurse,Fathers Day Gifts",B075LNRS3C,SOCKS,R_037XK72IZBJyF69
1/3/2020,9.85,1,PA,"Nature’s Way Sambucus Elderberry Gummies, Immune Support Gummies*, Black Elderberry with Vitamin C and Zinc, 60 Gummies",B00MJ7VL1O,HERBAL_SUPPLEMENT,R_037XK72IZBJyF69
1/3/2020,112.54,1,PA,Timberland PRO Men's Direct Attach 6 Inch Steel Safety Toe Waterproof Insulated Industrial Work Boot,B000XFA5FW,SHOES,R_037XK72IZBJyF69
1/3/2020,36.99,1,PA,,B07PFZLC5Z,,R_037XK72IZBJyF69
1/10/2020,34.95,1,PA,"Aurora Whiskey Decanter – 25 oz Crystal Modern Decanter – Small Liquor Decanter with Stopper – Booze Decanter for Whiskey, Bourbon, Brandy, Liquor, and Rum – Scotch Bar Container",B07XTQ5N69,PITCHER,R_037XK72IZBJyF69
1/15/2020,13.98,1,PA,"FairyLavie 2.5 Inch Ceramic Succulent Plant Pot, Rustic Style Cute Little Pots for Plants, Planter with Bamboo Tray, Perfect for Home Office Decor and Ideal Gift for Family Friends Colleague, Set of 6",B07Y9D4TCJ,PLANTER,R_037XK72IZBJyF69
1/15/2020,8.95,1,PA,"3 Dry Quart Organic Potting Soil, Succulent & Cactus Soil Mix, Fast Draining Pre-Mixed Blend, by The Succulent Cult",B07VY8HRHZ,SOIL,R_037XK72IZBJyF69
1/15/2020,23.99,1,PA,"KHSUIN Smart Light Bulbs,Dimmable 2700K-6500K RGBCW Color Changing Alexa Light Bulb Works with Alexa,Echo,Google Home,E26 A19 WiFi Light Bulbs(80W Equivalent)Amazon Certified Alexa Smart Bulb,2 Pack",B07WS6SK2X,LIGHT_BULB,R_037XK72IZBJyF69
1/20/2020,9.48,1,PA,"DISCONTINUED BY MANUFACTURER:NUTRO WHOLESOME ESSENTIALS Adult Small Breed Natural Dry Dog Food Farm-Raised Chicken, Brown Rice & Sweet Potato Recipe, 3 lb. Bag",B07JZJZ82N,PET_FOOD,R_037XK72IZBJyF69
1/24/2020,11.99,1,PA,Nag Champa Sunrise Sandalwood Midnight Patchouli Celestial Fortune Blessings Romance Super Hit Jasmine Blossom Rain forest by Satya Gift Set,B004FP9P0M,INCENSE,R_037XK72IZBJyF69
1/28/2020,2.49,1,PA,"365 by Whole Foods Market, Sauce Pasta Marinara Fat Free Organic, 25 Ounce",B074H5Z5T4,SAUCE,R_037XK72IZBJyF69
1/28/2020,3.59,1,PA,"Halo Top Creamery, Birthday Cake, 16 oz (Frozen)",B01HOFJT28,DAIRY_BASED_ICE_CREAM,R_037XK72IZBJyF69
1/28/2020,6.99,2,PA,"Genji Sushi, Vegetable Roll, 7.41 Ounce",B07NRCVJR2,DISHWARE_PLATE,R_037XK72IZBJyF69
1/28/2020,3.59,1,PA,"Halo Top Creamery, Sea Salt Caramel, 16 oz (Frozen)",B01MDUFUV2,DAIRY_BASED_ICE_CREAM,R_037XK72IZBJyF69
1/28/2020,4.99,1,PA,"Mandarin Clementine Conventional, 48 Ounce",B0146YCU8A,FRUIT,R_037XK72IZBJyF69
1/28/2020,3.59,1,PA,"Halo Top Creamery, Chocolate Chip Cookie Dough, 16 oz (Frozen)",B01M35BS3M,DAIRY_BASED_ICE_CREAM,R_037XK72IZBJyF69
1/28/2020,2.69,1,PA,"365 by Whole Foods Market, Organic Romaine Salad, 10 Ounce",B074H58YCT,VEGETABLE,R_037XK72IZBJyF69
1/28/2020,5.99,1,PA,"365 by Whole Foods Market, Bag Kitchen Tall Drawstring Flextra 13 Gallon 38Ct, 38 Pack",B071DWP99K,FOOD_STORAGE_BAG,R_037XK72IZBJyF69
1/28/2020,4.99,1,PA,"365 by Whole Foods Market, Conditioner Grapefruit, 16 Fl Oz",B01FEG59YG,CONDITIONER,R_037XK72IZBJyF69
1/28/2020,3.59,1,PA,"Halo Top Creamery, Candy Bar, 16 oz (frozen)",B0773P4PM9,DAIRY_BASED_ICE_CREAM,R_037XK72IZBJyF69
1/28/2020,7.26,1,PA,"Organic Apple Honeycrisp, 1 Each",B081289WL5,FRUIT,R_037XK72IZBJyF69
1/28/2020,4.99,1,PA,"365 by Whole Foods Market, Shampoo Grapefruit, 16 Fl Oz",B074HBMG5Y,SHAMPOO,R_037XK72IZBJyF69
2/7/2020,9.99,1,PA,,B082WD8PZS,,R_037XK72IZBJyF69
2/7/2020,9.77,1,PA,OXO Good Grips On-the-Go Snack Container,B07H4VJCRB,FOOD_STORAGE_CONTAINER,R_037XK72IZBJyF69
2/7/2020,12.99,1,PA,OXO Good Grips On-the-Go Lunch Container,B013KB26CK,FOOD_STORAGE_CONTAINER,R_037XK72IZBJyF69
2/7/2020,25.99,1,PA,AquaDance Total Chrome Premium High Pressure 48-setting 3-Way Combo for The Best of Both Worlds – Enjoy Luxurious 6-setting Rain Shower Head and 6-Setting Hand Held Shower Separately or Together,B01H2DG11O,SHOWERHEAD,R_037XK72IZBJyF69
2/7/2020,12.98,1,PA,"Plumb Pak PP836-71CPL Universal Fit Toilet Handle Tank Flush Lever, Decorative Faucet Style for Front, Side, or Angle Mount, Polished Chrome",B00PJ9K2BE,HARDWARE_HANDLE,R_037XK72IZBJyF69
2/7/2020,11.99,1,PA," Care Check Lens Wipes, 300 Pre-Moistened Cleaning Wipes for Cameras, Laptops, Cell Phones, Eyeglasses, Other Screens and More    ",B072YS3PVM,SURFACE_CLEANING_WIPE,R_037XK72IZBJyF69
2/21/2020,7.99,1,PA,Swanson Rhodiola Rosea Root Stress Mood Adaptogen Wellbeing Support Herbal Supplement 400 mg 100 Capsules (Caps),B00068TGWE,PLANT_SEED,R_037XK72IZBJyF69
2/21/2020,7.35,1,PA,"Amazon Elements Elderberry Complex, Immune System Support, 60 Berry Flavored Lozenges, Elderberry 100mg, Vitamin C 103mg, Zinc 12mg per Serving (Packaging may vary)",B07BFRC6G5,HERBAL_SUPPLEMENT,R_037XK72IZBJyF69
2/21/2020,6.33,1,PA,"NOW Supplements, Eleuthero (Eleutherococcus senticosus) 500 mg, Adaptogenic Herb*, 100 Veg Capsules",B00028MCZQ,HERBAL_SUPPLEMENT,R_037XK72IZBJyF69
2/21/2020,21.99,1,PA,"DOKEHOM 22-Inches Freestanding Laundry Basket with Lid, Collapsible Extra Large Drawstring Clothes Hamper Storage with Handle (Grey Star, XL)",B07BDH1MGP,LAUNDRY_HAMPER,R_037XK72IZBJyF69
2/21/2020,10.99,1,PA,"HUNRUNG Laundry Hamper,Large Canvas Fabric Lightweight Storage Basket Toy Organizer Dirty Clothes Collapsible Waterproof for College Dorms, Children Bedroom,Bathroom (Blue Triangle)",B07FP3QL8R,LAUNDRY_HAMPER,R_037XK72IZBJyF69
2/21/2020,3.84,1,PA,"Arm & Hammer For Pets Brushies Dental Treats for Dogs | Dog Dental Chews with Baking Soda Fight Bad Breath, Plaque & Tartar without Brushing | Mint Flavor, 8 Pcs",B01AY52LFM,PET_FOOD,R_037XK72IZBJyF69
3/4/2020,3.84,1,PA,"Arm & Hammer For Pets Brushies Dental Treats for Dogs | Dog Dental Chews with Baking Soda Fight Bad Breath, Plaque & Tartar without Brushing | Mint Flavor, 8 Pcs",B01AY52LFM,PET_FOOD,R_037XK72IZBJyF69
3/4/2020,9.96,1,PA,"Equate Famotidine Acid Reducer Tablets 20mg, 50ct",B007YAB5J4,HEALTH_PERSONAL_CARE,R_037XK72IZBJyF69
3/20/2020,33.36,1,PA,VIVO STAND-V002F Dual LED LCD Monitor Free-Standing Desk Stand for 2 Screens up to 27 Inch Heavy-Duty Fully Adjustable Arms with Max VESA 100x100mm,B00C5H5DN0,FLAT_SCREEN_DISPLAY_MOUNT,R_037XK72IZBJyF69
3/20/2020,15,1,PA,Umbra Treela Trash Can,B00B2F8BOY,TRASH_CAN,R_037XK72IZBJyF69
3/20/2020,13.99,2,PA,"U Brands Cork Bulletin Board, 17 x 23 Inches, Light Birch Wood Frame (265U00-01)",B00PRYQ9YU,PINBOARD,R_037XK72IZBJyF69
3/20/2020,145.99,1,PA,"GreenForest L Shaped Desk 65"" x 43"", Large L Desk with Storage, Corner Computer Desk for Writing, Home Office Study Gaming Modern Desk with Hutch, Walnut",B07VPW7HJM,DESK,R_037XK72IZBJyF69
3/20/2020,15.97,1,PA,"Dr. Killigan's Premium Pantry Moth Traps with Pheromones Prime | Non-Toxic Sticky Glue Trap for Food and Cupboard Moths in Your Kitchen | How to Get Rid of Moths | Organic (6, Black)",B01GM1LUGS,HOME,R_037XK72IZBJyF69
3/20/2020,44.99,1,PA,Home Office Chair Ergonomic Desk Chair Swivel Rolling Computer Chair Executive Lumbar Support Task Mesh Chair Adjustable Stool for Women Men (White),B07T8L539L,CHAIR,R_037XK72IZBJyF69
3/20/2020,36.99,1,PA,,B07SGWS3PM,,R_037XK72IZBJyF69
3/20/2020,24.59,1,PA,,B082FDFRKL,,R_037XK72IZBJyF69
3/20/2020,14.99,1,PA,Accumulair Diamond 16x24x1 (15.5x23.5) MERV 13 Air Filter/Furnace Filter,B005AX7OLU,HVAC_AIR_FILTER,R_037XK72IZBJyF69
3/20/2020,3.84,2,PA,"Arm & Hammer For Pets Brushies Dental Treats for Dogs | Dog Dental Chews with Baking Soda Fight Bad Breath, Plaque & Tartar without Brushing | Mint Flavor, 8 Pcs",B01AY52LFM,PET_FOOD,R_037XK72IZBJyF69
3/21/2020,12.99,1,PA,"Amazon Basics 6-Outlet, 200 Joule Surge Protector Power Strip, 2 Foot, Black - Pack of 2",B014EKQ5AA,POWER_STRIP,R_037XK72IZBJyF69
3/24/2020,6.49,1,PA,The Original 4-pack Wettex Swedish Superabsorbent Dishcloth,B07JH8GQRG,TOWEL,R_037XK72IZBJyF69
3/24/2020,5.99,1,PA,"Skoy Scrub, Non-Scratching, Reusable Scrub for Kitchen and Household Use, Environmentally Friendly, Dishwasher Safe, 2-Pack - Assorted Colors and Designs",B00BJCV6JC,UTILITY_SPONGE,R_037XK72IZBJyF69
3/25/2020,6.12,2,PA,21st Century C 1000 mg Prolonged Release Tablets 110 Count,B0007PQAX4,VITAMIN,R_037XK72IZBJyF69
3/25/2020,9.99,2,PA,"Nature's Truth Black Elderberry Capsules | 100 Count | Super Concentrated Sambucus Extract | Non-GMO, Gluten Free",B07X59YXFH,HERBAL_SUPPLEMENT,R_037XK72IZBJyF69
3/25/2020,6.24,1,PA,"Puritan's Pride Vitamin D3 10000 IU Bolsters Health Immune System Support and Healthy Bones & Teeth Softgels, Yellow, 100 Count",B004R5ZJQ4,VITAMIN,R_037XK72IZBJyF69
3/29/2020,9.48,1,PA,"DISCONTINUED BY MANUFACTURER:NUTRO WHOLESOME ESSENTIALS Adult Small Breed Natural Dry Dog Food Farm-Raised Chicken, Brown Rice & Sweet Potato Recipe, 3 lb. Bag",B07JZJZ82N,PET_FOOD,R_037XK72IZBJyF69
3/31/2020,4.49,1,PA,"Amazon Basics 8 Pack AAA High-Performance Alkaline Batteries, 10-Year Shelf Life, Easy to Open Value Pack,8 Count (Pack of 1)",B00O869QUC,BATTERY,R_037XK72IZBJyF69
4/3/2020,4.49,1,PA,"DIYASY 120 Pcs Mini Wood Clothespins,1 Inch Small Craft Wooden Clips with Jute Twine for Photo Wall and DIY Craft.",B07W3K9WYW,CLOTHES_PIN,R_037XK72IZBJyF69
4/3/2020,58.58,1,PA,,B0833NK18M,,R_037XK72IZBJyF69
4/3/2020,52.99,1,PA,,B07XDHNDMB,,R_037XK72IZBJyF69
4/3/2020,11.98,1,PA,Women Girls Vintage Retro Apron with Pocket Fishtail Garden Works Cotton/Linen Adjust Neck Japanese Smock Pinafore Dress,B07SJMZVC8,APRON,R_037XK72IZBJyF69
4/3/2020,5.24,1,PA,"Post-it Super Sticky Recycled Notes, 3x3 in, 6 Pads, 2x the Sticking Power, Wanderlust Collection, Pastel Colors, 30% Recycled Paper (654-6SSNRP)",B002Z6ZS0E,SELF_STICK_NOTE,R_037XK72IZBJyF69
4/3/2020,6.99,1,PA,"Yalis Thumb Tacks 500-count, 3/8-inch Steel Roundness Push Pins Office Tacks for Corkboard (Silver)",B07KG66XZX,SHARP_PIN,R_037XK72IZBJyF69
4/3/2020,3.45,2,PA,"Genuine Joe GJO02406 Heavy-Duty Plastic Dust Pan, 12-inch,Black",B00ED3PJ2Y,SHOVEL_SPADE,R_037XK72IZBJyF69
